region_id,centroid_x,centroid_y,Precipitation,Log10 Precipitation,Coal Deposits,Evaporites Deposits,Glacial Deposits,Latitude,Longitude,Abs Latitude,Elevation,Sqrt Elevation,ASinh Elevation Sc50,Dist to Shore,Sqrt Dist,ASinh Dist Sc50,Sin Angle Shore,Cos Angle Shore
434,-34.64,-53.25,0.59,-0.23,0.0,0.0,0.0,-34.64,-53.25,34.64,51.27,7.16,0.90,70.83,8.42,1.15,-0.98,0.21
435,-31.53,-53.25,0.70,-0.16,0.0,0.0,0.0,-31.53,-53.25,31.53,101.63,10.08,1.46,116.85,10.81,1.58,-0.21,0.98
436,-28.52,-53.25,0.78,-0.11,0.0,0.0,0.0,-28.52,-53.25,28.52,52.13,7.22,0.91,135.74,11.65,1.72,-0.91,0.42
437,-25.59,-53.25,0.88,-0.06,0.0,0.0,0.0,-25.59,-53.25,25.59,109.61,10.47,1.53,295.34,17.19,2.48,-0.42,-0.91
438,-22.74,-53.25,1.12,0.05,0.0,0.0,0.0,-22.74,-53.25,22.74,234.98,15.33,2.25,598.77,24.47,3.18,-0.21,-0.98
439,-19.94,-53.25,1.25,0.10,0.0,0.0,0.0,-19.94,-53.25,19.94,76.80,8.76,1.21,905.42,30.09,3.59,-0.14,-0.99
440,-17.19,-53.25,1.25,0.10,0.0,0.0,0.0,-17.19,-53.25,17.19,290.62,17.05,2.46,1194.56,34.56,3.87,-0.44,0.90
441,-14.48,-53.25,1.41,0.15,0.0,0.0,0.0,-14.48,-53.25,14.48,323.18,17.98,2.57,927.42,30.45,3.61,-0.45,0.89
442,-11.81,-53.25,1.74,0.24,0.0,0.0,0.0,-11.81,-53.25,11.81,246.59,15.70,2.30,674.67,25.97,3.30,-0.61,0.79
443,-9.16,-53.25,2.03,0.31,0.0,0.0,0.0,-9.16,-53.25,9.16,268.07,16.37,2.38,450.30,21.22,2.89,-0.43,0.90
444,-6.53,-53.25,2.42,0.38,1.0,0.0,0.0,-6.53,-53.25,6.53,150.91,12.28,1.82,219.31,14.81,2.18,-0.63,0.77
445,-3.91,-53.25,2.46,0.39,0.0,0.0,0.0,-3.91,-53.25,3.91,33.17,5.76,0.62,53.14,7.29,0.93,0.51,0.86
446,-1.30,-53.25,2.03,0.31,1.0,0.0,0.0,-1.30,-53.25,1.30,256.73,16.02,2.34,190.85,13.82,2.05,-0.15,-0.99
447,1.30,-53.25,1.66,0.22,0.0,0.0,0.0,1.30,-53.25,1.30,303.72,17.43,2.50,257.97,16.06,2.34,0.32,0.95
448,48.63,-53.25,1.23,0.09,0.0,0.0,0.0,48.63,-53.25,48.63,248.67,15.77,2.31,45.30,6.73,0.81,-0.41,0.91
449,-31.53,-50.74,0.78,-0.11,0.0,0.0,0.0,-31.53,-50.74,31.53,39.27,6.27,0.72,69.74,8.35,1.13,1.00,0.04
450,-28.52,-50.74,0.94,-0.03,0.0,0.0,0.0,-28.52,-50.74,28.52,330.13,18.17,2.59,274.65,16.57,2.40,-0.79,-0.61
451,-25.59,-50.74,1.05,0.02,0.0,0.0,0.0,-25.59,-50.74,25.59,254.33,15.95,2.33,459.69,21.44,2.91,-0.80,-0.59
452,-22.74,-50.74,1.22,0.09,0.0,0.0,0.0,-22.74,-50.74,22.74,304.27,17.44,2.51,696.83,26.40,3.33,-0.53,-0.85
453,-19.94,-50.74,1.37,0.14,0.0,0.0,0.0,-19.94,-50.74,19.94,423.78,20.59,2.83,927.97,30.46,3.61,0.67,-0.74
454,-17.19,-50.74,1.43,0.15,0.0,0.0,0.0,-17.19,-50.74,17.19,467.07,21.61,2.93,1172.18,34.24,3.85,0.53,-0.85
455,-14.48,-50.74,1.49,0.17,0.0,0.0,0.0,-14.48,-50.74,14.48,249.53,15.80,2.31,1027.69,32.06,3.72,0.40,0.92
456,-11.81,-50.74,1.76,0.24,0.0,0.0,0.0,-11.81,-50.74,11.81,220.56,14.85,2.19,764.86,27.66,3.42,0.54,0.84
457,-9.16,-50.74,2.01,0.30,0.0,0.0,0.0,-9.16,-50.74,9.16,248.29,15.76,2.31,481.86,21.95,2.96,0.28,0.96
458,-6.53,-50.74,2.44,0.39,0.0,0.0,0.0,-6.53,-50.74,6.53,146.60,12.11,1.80,217.91,14.76,2.18,0.63,0.78
459,-3.91,-50.74,2.51,0.40,0.0,0.0,0.0,-3.91,-50.74,3.91,35.34,5.94,0.66,52.58,7.25,0.92,0.50,0.87
460,-1.30,-50.74,2.27,0.36,0.0,0.0,0.0,-1.30,-50.74,1.30,137.53,11.73,1.74,190.54,13.80,2.05,0.14,-0.99
461,1.30,-50.74,1.95,0.29,0.0,0.0,0.0,1.30,-50.74,1.30,263.86,16.24,2.37,157.66,12.56,1.87,0.87,0.49
462,-31.53,-48.23,0.65,-0.19,0.0,0.0,0.0,-31.53,-48.23,31.53,5.99,2.45,0.12,26.25,5.12,0.50,-0.99,0.12
463,-28.52,-48.23,1.14,0.06,0.0,0.0,0.0,-28.52,-48.23,28.52,859.88,29.32,3.54,266.27,16.32,2.37,1.00,-0.00
464,-25.59,-48.23,1.20,0.08,0.0,0.0,0.0,-25.59,-48.23,25.59,550.27,23.46,3.09,313.54,17.71,2.54,0.86,-0.51
465,-22.74,-48.23,1.24,0.09,0.0,0.0,0.0,-22.74,-48.23,22.74,288.37,16.98,2.45,523.48,22.88,3.04,0.71,-0.70
466,-19.94,-48.23,1.28,0.11,0.0,0.0,0.0,-19.94,-48.23,19.94,524.70,22.91,3.05,774.29,27.83,3.43,0.48,-0.88
467,-17.19,-48.23,1.32,0.12,0.0,0.0,0.0,-17.19,-48.23,17.19,344.18,18.55,2.63,1045.33,32.33,3.73,0.46,-0.89
468,-14.48,-48.23,1.49,0.17,0.0,0.0,0.0,-14.48,-48.23,14.48,178.63,13.37,1.99,952.57,30.86,3.64,0.14,0.99
469,-11.81,-48.23,1.79,0.25,0.0,0.0,0.0,-11.81,-48.23,11.81,184.20,13.57,2.02,659.48,25.68,3.27,0.21,0.98
470,-9.16,-48.23,2.01,0.30,0.0,0.0,0.0,-9.16,-48.23,9.16,332.47,18.23,2.59,376.07,19.39,2.72,0.36,0.93
471,-6.53,-48.23,2.52,0.40,0.0,0.0,0.0,-6.53,-48.23,6.53,262.35,16.20,2.36,147.52,12.15,1.80,0.92,0.40
472,69.02,-48.23,0.88,-0.05,0.0,0.0,0.0,69.02,-48.23,69.02,142.77,11.95,1.77,11.16,3.34,0.22,-0.98,-0.19
473,-25.59,-45.72,1.20,0.08,0.0,0.0,0.0,-25.59,-45.72,25.59,651.13,25.52,3.26,123.70,11.12,1.64,0.58,-0.82
474,-22.74,-45.72,1.19,0.07,0.0,0.0,0.0,-22.74,-45.72,22.74,515.26,22.70,3.03,380.78,19.51,2.73,0.58,-0.81
475,-19.94,-45.72,1.14,0.06,0.0,0.0,0.0,-19.94,-45.72,19.94,678.09,26.04,3.30,658.79,25.67,3.27,0.34,-0.94
476,-17.19,-45.72,1.16,0.06,0.0,0.0,0.0,-17.19,-45.72,17.19,820.50,28.64,3.49,948.85,30.80,3.64,0.50,-0.86
477,-14.48,-45.72,1.23,0.09,0.0,0.0,0.0,-14.48,-45.72,14.48,398.09,19.95,2.77,953.51,30.88,3.64,-0.15,0.99
478,-11.81,-45.72,1.61,0.21,0.0,0.0,0.0,-11.81,-45.72,11.81,221.37,14.88,2.19,660.85,25.71,3.28,-0.22,0.98
479,-9.16,-45.72,1.97,0.30,1.0,0.0,0.0,-9.16,-45.72,9.16,200.03,14.14,2.09,378.49,19.45,2.72,-0.38,0.93
480,-6.53,-45.72,2.54,0.41,1.0,0.0,0.0,-6.53,-45.72,6.53,190.90,13.82,2.05,153.63,12.39,1.84,-0.92,0.38
481,-3.91,-45.72,2.59,0.41,0.0,0.0,0.0,-3.91,-45.72,3.91,24.81,4.98,0.48,51.51,7.18,0.90,0.46,0.89
482,62.55,-45.72,1.50,0.17,0.0,0.0,0.0,62.55,-45.72,62.55,426.78,20.66,2.84,66.19,8.14,1.09,-1.00,-0.08
483,69.02,-45.72,0.81,-0.09,0.0,0.0,0.0,69.02,-45.72,69.02,271.93,16.49,2.40,11.55,3.40,0.23,-0.98,-0.18
484,-22.74,-43.21,1.15,0.06,0.0,0.0,0.0,-22.74,-43.21,22.74,803.99,28.35,3.47,280.00,16.73,2.42,0.43,-0.90
485,-19.94,-43.21,0.89,-0.05,0.0,0.0,0.0,-19.94,-43.21,19.94,846.29,29.09,3.52,555.66,23.57,3.10,0.40,-0.92
486,-17.19,-43.21,0.74,-0.13,0.0,0.0,0.0,-17.19,-43.21,17.19,642.86,25.35,3.25,749.44,27.38,3.40,0.86,-0.51
487,-14.48,-43.21,0.78,-0.11,0.0,0.0,0.0,-14.48,-43.21,14.48,686.91,26.21,3.31,776.90,27.87,3.44,1.00,-0.09
488,-11.81,-43.21,1.16,0.06,0.0,0.0,0.0,-11.81,-43.21,11.81,678.62,26.05,3.30,705.47,26.56,3.34,0.11,0.99
489,-9.16,-43.21,1.76,0.25,0.0,0.0,0.0,-9.16,-43.21,9.16,231.08,15.20,2.24,413.96,20.35,2.81,0.19,0.98
490,-6.53,-43.21,2.61,0.42,0.0,0.0,0.0,-6.53,-43.21,6.53,85.58,9.25,1.31,138.24,11.76,1.74,0.56,0.83
491,62.55,-43.21,1.43,0.16,0.0,0.0,0.0,62.55,-43.21,62.55,1187.62,34.46,3.86,194.74,13.95,2.07,-1.00,-0.00
492,69.02,-43.21,0.66,-0.18,0.0,0.0,0.0,69.02,-43.21,69.02,720.14,26.84,3.36,71.53,8.46,1.16,-1.00,-0.02
493,-22.74,-40.70,1.17,0.07,1.0,0.0,0.0,-22.74,-40.70,22.74,881.42,29.69,3.56,198.63,14.09,2.09,-0.16,-0.99
494,-19.94,-40.70,0.92,-0.03,0.0,0.0,0.0,-19.94,-40.70,19.94,963.54,31.04,3.65,390.56,19.76,2.75,0.99,-0.17
495,-17.19,-40.70,0.71,-0.15,0.0,0.0,0.0,-17.19,-40.70,17.19,585.98,24.21,3.16,499.43,22.35,3.00,1.00,0.03
496,-14.48,-40.70,0.60,-0.22,0.0,0.0,0.0,-14.48,-40.70,14.48,431.57,20.77,2.85,508.15,22.54,3.01,0.99,-0.12
497,-11.81,-40.70,0.81,-0.09,0.0,0.0,0.0,-11.81,-40.70,11.81,415.31,20.38,2.81,619.63,24.89,3.21,0.81,-0.58
498,-9.16,-40.70,1.46,0.16,0.0,0.0,0.0,-9.16,-40.70,9.16,260.46,16.14,2.35,431.31,20.77,2.85,-0.34,0.94
499,-6.53,-40.70,2.34,0.37,0.0,0.0,0.0,-6.53,-40.70,6.53,58.54,7.65,1.00,184.01,13.56,2.01,-0.79,0.62
500,62.55,-40.70,0.94,-0.03,0.0,0.0,0.0,62.55,-40.70,62.55,1896.80,43.55,4.33,200.77,14.17,2.10,0.96,-0.28
501,69.02,-40.70,0.63,-0.20,0.0,0.0,0.0,69.02,-40.70,69.02,1693.73,41.15,4.22,171.45,13.09,1.95,-1.00,0.02
502,-22.74,-38.19,0.82,-0.08,0.0,0.0,0.0,-22.74,-38.19,22.74,110.91,10.53,1.54,34.97,5.91,0.65,0.54,-0.84
503,-19.94,-38.19,0.92,-0.04,0.0,0.0,0.0,-19.94,-38.19,19.94,481.02,21.93,2.96,138.52,11.77,1.74,0.89,-0.45
504,-17.19,-38.19,1.13,0.05,0.0,0.0,0.0,-17.19,-38.19,17.19,581.89,24.12,3.15,233.18,15.27,2.24,1.00,0.08
505,-14.48,-38.19,1.46,0.17,0.0,0.0,0.0,-14.48,-38.19,14.48,564.26,23.75,3.12,241.93,15.55,2.28,0.97,-0.24
506,-11.81,-38.19,1.40,0.15,0.0,0.0,0.0,-11.81,-38.19,11.81,706.53,26.58,3.34,417.41,20.43,2.82,0.69,-0.72
507,-9.16,-38.19,1.32,0.12,0.0,0.0,0.0,-9.16,-38.19,9.16,516.38,22.72,3.03,418.00,20.45,2.82,0.71,0.70
508,-6.53,-38.19,2.00,0.30,0.0,0.0,0.0,-6.53,-38.19,6.53,352.71,18.78,2.65,223.57,14.95,2.20,-0.65,0.76
509,62.55,-38.19,0.80,-0.10,0.0,0.0,0.0,62.55,-38.19,62.55,1399.57,37.41,4.03,86.88,9.32,1.32,0.71,-0.70
510,69.02,-38.19,0.67,-0.18,0.0,0.0,0.0,69.02,-38.19,69.02,1994.83,44.66,4.38,271.32,16.47,2.39,-1.00,0.05
511,-11.81,-35.68,1.74,0.24,0.0,0.0,0.0,-11.81,-35.68,11.81,363.05,19.05,2.68,184.14,13.57,2.01,0.69,-0.72
512,-9.16,-35.68,2.33,0.37,0.0,0.0,0.0,-9.16,-35.68,9.16,584.05,24.17,3.15,296.03,17.21,2.48,0.07,1.00
513,69.02,-35.68,0.63,-0.20,0.0,0.0,0.0,69.02,-35.68,69.02,2243.86,47.37,4.50,371.08,19.26,2.70,-1.00,0.07
514,-9.16,-33.17,1.88,0.27,0.0,0.0,0.0,-9.16,-33.17,9.16,200.99,14.18,2.10,118.79,10.90,1.60,0.61,-0.79
515,69.02,-33.17,0.89,-0.05,0.0,0.0,0.0,69.02,-33.17,69.02,2370.80,48.69,4.55,333.69,18.27,2.60,0.99,-0.11
516,69.02,-30.66,0.74,-0.13,0.0,0.0,0.0,69.02,-30.66,69.02,2376.87,48.75,4.55,234.92,15.33,2.25,0.98,-0.20
517,69.02,-28.15,0.65,-0.19,0.0,0.0,0.0,69.02,-28.15,69.02,2094.97,45.77,4.43,139.21,11.80,1.75,0.92,-0.39
518,69.02,-25.64,0.65,-0.19,0.0,0.0,0.0,69.02,-25.64,69.02,939.98,30.66,3.63,63.15,7.95,1.06,0.41,-0.91
519,69.02,-23.13,0.57,-0.25,0.0,0.0,0.0,69.02,-23.13,69.02,1025.02,32.02,3.71,57.96,7.61,0.99,0.09,-1.00
520,69.02,-20.62,0.52,-0.28,0.0,0.0,0.0,69.02,-20.62,69.02,389.24,19.73,2.75,15.48,3.94,0.30,-0.99,-0.14
521,19.94,-18.11,0.14,-0.85,0.0,0.0,0.0,19.94,-18.11,19.94,204.33,14.29,2.12,74.83,8.65,1.19,-0.55,0.84
522,9.16,-15.60,1.95,0.29,0.0,0.0,0.0,9.16,-15.60,9.16,94.51,9.72,1.39,100.88,10.04,1.45,-0.99,-0.17
523,11.81,-15.60,1.32,0.12,1.0,0.0,0.0,11.81,-15.60,11.81,12.48,3.53,0.25,55.71,7.46,0.96,-0.79,-0.61
524,14.48,-15.60,0.81,-0.09,0.0,0.0,0.0,14.48,-15.60,14.48,21.67,4.66,0.42,43.65,6.61,0.79,-1.00,0.05
525,17.19,-15.60,0.46,-0.34,0.0,0.0,0.0,17.19,-15.60,17.19,77.02,8.78,1.22,87.98,9.38,1.33,-0.49,-0.87
526,19.94,-15.60,0.33,-0.49,0.0,0.0,0.0,19.94,-15.60,19.94,250.53,15.83,2.31,263.45,16.23,2.36,-0.75,0.66
527,22.74,-15.60,0.14,-0.85,0.0,0.0,0.0,22.74,-15.60,22.74,210.05,14.49,2.14,96.52,9.82,1.41,-0.96,-0.27
528,6.53,-13.09,2.68,0.43,0.0,0.0,0.0,6.53,-13.09,6.53,285.77,16.90,2.44,152.55,12.35,1.83,-0.66,-0.75
529,9.16,-13.09,1.72,0.24,0.0,0.0,0.0,9.16,-13.09,9.16,456.35,21.36,2.91,319.29,17.87,2.55,-0.66,-0.75
530,11.81,-13.09,1.45,0.16,0.0,0.0,0.0,11.81,-13.09,11.81,117.18,10.82,1.59,203.07,14.25,2.11,-0.76,0.66
531,14.48,-13.09,1.00,0.00,0.0,0.0,0.0,14.48,-13.09,14.48,113.64,10.66,1.56,187.67,13.70,2.03,-0.82,-0.58
532,17.19,-13.09,0.54,-0.27,0.0,0.0,0.0,17.19,-13.09,17.19,335.81,18.33,2.60,319.56,17.88,2.55,-0.97,-0.23
533,19.94,-13.09,0.36,-0.44,0.0,0.0,0.0,19.94,-13.09,19.94,297.33,17.24,2.48,454.32,21.31,2.90,-0.77,0.64
534,22.74,-13.09,0.21,-0.68,0.0,0.0,0.0,22.74,-13.09,22.74,246.97,15.72,2.30,351.11,18.74,2.65,-1.00,0.10
535,25.59,-13.09,0.09,-1.03,0.0,0.0,0.0,25.59,-13.09,25.59,166.69,12.91,1.92,101.35,10.07,1.46,0.08,1.00
536,3.91,-10.58,2.30,0.36,0.0,0.0,0.0,3.91,-10.58,3.91,195.29,13.97,2.07,144.20,12.01,1.78,-0.71,-0.70
537,6.53,-10.58,2.17,0.34,0.0,0.0,0.0,6.53,-10.58,6.53,519.89,22.80,3.04,352.65,18.78,2.65,-0.61,-0.80
538,9.16,-10.58,1.63,0.21,0.0,0.0,0.0,9.16,-10.58,9.16,336.34,18.34,2.60,542.95,23.30,3.08,-0.90,-0.44
539,11.81,-10.58,1.40,0.15,0.0,0.0,0.0,11.81,-10.58,11.81,279.77,16.73,2.42,446.44,21.13,2.89,-0.95,0.30
540,14.48,-10.58,1.03,0.01,0.0,0.0,0.0,14.48,-10.58,14.48,145.78,12.07,1.79,437.32,20.91,2.87,-0.97,-0.24
541,17.19,-10.58,0.56,-0.25,0.0,0.0,0.0,17.19,-10.58,17.19,294.10,17.15,2.47,582.40,24.13,3.15,-0.99,-0.12
542,19.94,-10.58,0.37,-0.44,0.0,0.0,0.0,19.94,-10.58,19.94,265.88,16.31,2.37,676.90,26.02,3.30,-0.90,0.44
543,22.74,-10.58,0.22,-0.66,0.0,0.0,0.0,22.74,-10.58,22.74,282.95,16.82,2.43,461.57,21.48,2.92,-0.42,0.91
544,25.59,-10.58,0.13,-0.87,0.0,0.0,0.0,25.59,-10.58,25.59,397.33,19.93,2.77,217.21,14.74,2.18,-0.88,0.47
545,28.52,-10.58,0.10,-1.02,0.0,0.0,0.0,28.52,-10.58,28.52,758.27,27.54,3.41,139.25,11.80,1.75,-1.00,-0.01
546,37.87,-10.58,0.21,-0.67,0.0,0.0,0.0,37.87,-10.58,37.87,78.04,8.83,1.23,106.87,10.34,1.50,-0.75,0.66
547,41.25,-10.58,0.57,-0.25,0.0,0.0,0.0,41.25,-10.58,41.25,532.91,23.08,3.06,82.45,9.08,1.27,-0.94,-0.34
548,52.75,-10.58,1.17,0.07,0.0,0.0,0.0,52.75,-10.58,52.75,195.11,13.97,2.07,67.96,8.24,1.11,-0.91,0.41
549,3.91,-8.07,1.82,0.26,0.0,0.0,0.0,3.91,-8.07,3.91,131.96,11.49,1.70,119.10,10.91,1.60,0.53,-0.85
550,6.53,-8.07,1.98,0.30,1.0,0.0,0.0,6.53,-8.07,6.53,242.33,15.57,2.28,397.12,19.93,2.77,0.16,-0.99
551,9.16,-8.07,1.58,0.20,0.0,0.0,0.0,9.16,-8.07,9.16,306.43,17.51,2.51,687.42,26.22,3.32,0.09,-1.00
552,11.81,-8.07,1.36,0.13,0.0,0.0,0.0,11.81,-8.07,11.81,226.46,15.05,2.22,711.31,26.67,3.35,-0.98,0.20
553,14.48,-8.07,1.06,0.03,0.0,0.0,0.0,14.48,-8.07,14.48,274.31,16.56,2.40,702.81,26.51,3.34,-0.99,-0.14
554,17.19,-8.07,0.58,-0.24,0.0,0.0,0.0,17.19,-8.07,17.19,258.62,16.08,2.35,802.65,28.33,3.47,-0.87,-0.50
555,19.94,-8.07,0.37,-0.44,0.0,0.0,0.0,19.94,-8.07,19.94,254.73,15.96,2.33,858.71,29.30,3.54,-0.51,0.86
556,22.74,-8.07,0.22,-0.66,0.0,0.0,0.0,22.74,-8.07,22.74,265.00,16.28,2.37,613.24,24.76,3.20,-0.72,0.69
557,25.59,-8.07,0.14,-0.86,0.0,0.0,0.0,25.59,-8.07,25.59,349.81,18.70,2.64,454.40,21.32,2.90,-0.97,0.24
558,28.52,-8.07,0.13,-0.87,0.0,1.0,0.0,28.52,-8.07,28.52,842.38,29.02,3.52,322.63,17.96,2.56,-0.72,0.69
559,31.53,-8.07,0.10,-1.01,1.0,0.0,0.0,31.53,-8.07,31.53,589.94,24.29,3.16,108.27,10.41,1.52,0.06,1.00
560,37.87,-8.07,0.26,-0.58,1.0,0.0,0.0,37.87,-8.07,37.87,489.11,22.12,2.98,211.65,14.55,2.15,-0.18,-0.98
561,41.25,-8.07,0.57,-0.24,0.0,0.0,0.0,41.25,-8.07,41.25,1257.37,35.46,3.92,95.37,9.77,1.40,0.49,0.87
562,57.32,-8.07,1.24,0.09,1.0,0.0,0.0,57.32,-8.07,57.32,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,0.99
563,3.91,-5.56,1.60,0.21,0.0,0.0,0.0,3.91,-5.56,3.91,86.39,9.29,1.31,101.44,10.07,1.46,0.06,-1.00
564,6.53,-5.56,1.78,0.25,0.0,0.0,0.0,6.53,-5.56,6.53,219.17,14.80,2.18,392.20,19.80,2.76,0.02,-1.00
565,9.16,-5.56,1.53,0.18,0.0,0.0,0.0,9.16,-5.56,9.16,269.52,16.42,2.39,684.61,26.17,3.31,0.01,-1.00
566,11.81,-5.56,1.34,0.13,0.0,0.0,0.0,11.81,-5.56,11.81,218.10,14.77,2.18,979.22,31.29,3.67,0.01,-1.00
567,14.48,-5.56,1.03,0.01,0.0,0.0,0.0,14.48,-5.56,14.48,218.83,14.79,2.18,971.21,31.16,3.66,-1.00,-0.09
568,17.19,-5.56,0.60,-0.22,0.0,0.0,0.0,17.19,-5.56,17.19,238.45,15.44,2.27,1043.00,32.30,3.73,-0.93,-0.37
569,19.94,-5.56,0.39,-0.41,0.0,0.0,0.0,19.94,-5.56,19.94,254.30,15.95,2.33,1017.39,31.90,3.71,-0.68,0.73
570,22.74,-5.56,0.22,-0.67,0.0,0.0,0.0,22.74,-5.56,22.74,253.55,15.92,2.33,817.12,28.59,3.49,-0.85,0.53
571,25.59,-5.56,0.13,-0.88,0.0,0.0,0.0,25.59,-5.56,25.59,321.44,17.93,2.56,693.35,26.33,3.32,-0.91,0.41
572,28.52,-5.56,0.12,-0.93,1.0,1.0,0.0,28.52,-5.56,28.52,659.75,25.69,3.27,500.88,22.38,3.00,-0.46,0.89
573,31.53,-5.56,0.10,-1.02,1.0,0.0,0.0,31.53,-5.56,31.53,991.07,31.48,3.68,171.81,13.11,1.95,0.30,0.95
574,34.64,-5.56,0.13,-0.89,0.0,1.0,0.0,34.64,-5.56,34.64,0.00,0.00,0.00,0.00,0.00,0.00,-0.05,-1.00
575,37.87,-5.56,0.59,-0.23,0.0,1.0,0.0,37.87,-5.56,37.87,670.91,25.90,3.29,268.29,16.38,2.38,1.00,0.07
576,41.25,-5.56,0.47,-0.33,0.0,0.0,0.0,41.25,-5.56,41.25,454.24,21.31,2.90,83.13,9.12,1.28,0.05,1.00
577,52.75,-5.56,1.26,0.10,0.0,0.0,0.0,52.75,-5.56,52.75,278.94,16.70,2.42,41.03,6.41,0.75,-0.73,-0.68
578,3.91,-3.05,1.27,0.10,0.0,0.0,0.0,3.91,-3.05,3.91,63.19,7.95,1.06,101.38,10.07,1.46,0.05,-1.00
579,6.53,-3.05,1.57,0.20,0.0,0.0,0.0,6.53,-3.05,6.53,88.23,9.39,1.33,355.90,18.87,2.66,0.33,-0.95
580,9.16,-3.05,1.45,0.16,0.0,0.0,0.0,9.16,-3.05,9.16,254.92,15.97,2.33,639.49,25.29,3.24,0.18,-0.98
581,11.81,-3.05,1.30,0.11,0.0,0.0,0.0,11.81,-3.05,11.81,258.23,16.07,2.34,926.26,30.43,3.61,0.49,-0.87
582,14.48,-3.05,1.07,0.03,0.0,0.0,0.0,14.48,-3.05,14.48,256.71,16.02,2.34,1195.05,34.57,3.87,0.38,-0.93
583,17.19,-3.05,0.62,-0.20,0.0,0.0,0.0,17.19,-3.05,17.19,371.10,19.26,2.70,1294.66,35.98,3.95,-0.96,-0.29
584,19.94,-3.05,0.40,-0.39,0.0,0.0,0.0,19.94,-3.05,19.94,295.81,17.20,2.48,1209.94,34.78,3.88,-0.78,0.63
585,22.74,-3.05,0.21,-0.68,0.0,0.0,0.0,22.74,-3.05,22.74,265.17,16.28,2.37,1042.99,32.30,3.73,-0.90,0.43
586,25.59,-3.05,0.11,-0.95,0.0,0.0,0.0,25.59,-3.05,25.59,259.94,16.12,2.35,824.94,28.72,3.50,-0.05,1.00
587,28.52,-3.05,0.10,-0.99,1.0,0.0,0.0,28.52,-3.05,28.52,584.66,24.18,3.15,500.28,22.37,3.00,-0.08,1.00
588,31.53,-3.05,0.10,-0.99,0.0,0.0,0.0,31.53,-3.05,31.53,1082.59,32.90,3.77,169.19,13.01,1.93,-0.25,0.97
589,34.64,-3.05,0.16,-0.79,1.0,1.0,0.0,34.64,-3.05,34.64,0.00,0.00,0.00,0.00,0.00,0.00,-0.81,0.59
590,37.87,-3.05,0.27,-0.57,1.0,1.0,0.0,37.87,-3.05,37.87,100.58,10.03,1.45,49.89,7.06,0.88,0.96,0.29
591,41.25,-3.05,0.59,-0.23,1.0,0.0,0.0,41.25,-3.05,41.25,1247.69,35.32,3.91,114.85,10.72,1.57,-0.69,0.73
592,44.82,-3.05,0.73,-0.13,0.0,0.0,0.0,44.82,-3.05,44.82,68.16,8.26,1.12,77.76,8.82,1.23,-0.97,0.26
593,3.91,-0.54,1.21,0.08,0.0,0.0,0.0,3.91,-0.54,3.91,0.00,0.00,0.00,45.82,6.77,0.82,0.08,-1.00
594,6.53,-0.54,1.55,0.19,0.0,0.0,0.0,6.53,-0.54,6.53,216.55,14.72,2.17,282.22,16.80,2.43,0.60,-0.80
595,9.16,-0.54,1.39,0.14,0.0,0.0,0.0,9.16,-0.54,9.16,255.44,15.98,2.33,544.80,23.34,3.08,0.31,-0.95
596,11.81,-0.54,1.25,0.10,0.0,0.0,0.0,11.81,-0.54,11.81,177.71,13.33,1.98,829.76,28.81,3.50,0.21,-0.98
597,14.48,-0.54,1.02,0.01,0.0,0.0,0.0,14.48,-0.54,14.48,280.87,16.76,2.43,1122.56,33.50,3.80,0.15,-0.99
598,17.19,-0.54,0.60,-0.23,0.0,0.0,0.0,17.19,-0.54,17.19,465.99,21.59,2.93,1420.92,37.70,4.04,0.12,-0.99
599,19.94,-0.54,0.40,-0.40,0.0,0.0,0.0,19.94,-0.54,19.94,355.67,18.86,2.66,1380.47,37.15,4.01,0.35,0.94
600,22.74,-0.54,0.21,-0.69,0.0,0.0,0.0,22.74,-0.54,22.74,261.16,16.16,2.36,1094.15,33.08,3.78,0.44,0.90
601,25.59,-0.54,0.11,-0.97,0.0,0.0,0.0,25.59,-0.54,25.59,322.14,17.95,2.56,820.39,28.64,3.49,0.58,0.81
602,28.52,-0.54,0.09,-1.05,0.0,0.0,0.0,28.52,-0.54,28.52,444.98,21.09,2.88,573.21,23.94,3.13,-0.48,0.88
603,31.53,-0.54,0.10,-1.00,0.0,0.0,0.0,31.53,-0.54,31.53,1042.56,32.29,3.73,323.27,17.98,2.57,-0.86,0.52
604,34.64,-0.54,0.17,-0.76,1.0,0.0,0.0,34.64,-0.54,34.64,0.00,0.00,0.00,40.31,6.35,0.74,0.08,1.00
605,37.87,-0.54,0.26,-0.58,1.0,1.0,0.0,37.87,-0.54,37.87,0.00,0.00,0.00,0.00,0.00,0.00,-0.99,-0.16
606,41.25,-0.54,0.62,-0.21,0.0,1.0,0.0,41.25,-0.54,41.25,995.42,31.55,3.68,130.98,11.44,1.69,0.98,0.22
607,44.82,-0.54,0.95,-0.02,0.0,0.0,0.0,44.82,-0.54,44.82,332.46,18.23,2.59,245.49,15.67,2.29,-0.81,-0.59
608,48.63,-0.54,0.94,-0.02,0.0,0.0,0.0,48.63,-0.54,48.63,36.48,6.04,0.68,56.90,7.54,0.98,0.69,0.73
609,57.32,-0.54,1.12,0.05,1.0,0.0,0.0,57.32,-0.54,57.32,0.00,0.00,0.00,0.00,0.00,0.00,-0.99,-0.13
