,MapNumber,LithologyCode,ModernLatitude,ModernLongitude,Continent,Country,PlateID,FromAge,ToAge,Period,LMU,Stage,Paleolatitude,Paleolongitude,ReconstructionTime
4859,21,C,45,117.5,Asia,China,455,145,113.01,Cretaceous,Lower,,49.47396503,132.8001112,129.005
4860,21,C,43.5,126,Asia,China,601,145,113.01,Cretaceous,Lower,,50.07944038,142.4668636,129.005
4861,21,C,43.5,127,Asia,China,601,145,113.01,Cretaceous,Lower,,50.31018966,143.5410903,129.005
4862,21,C,42,119,Asia,China,601,145,113.01,Cretaceous,Lower,,47.00695766,135.8404943,129.005
4863,21,C,42,121.5,Asia,China,601,145,113.01,Cretaceous,Lower,,47.60316555,138.43548,129.005
4864,21,C,44,114,Asia,China,453,145,113.01,Cretaceous,Lower,,47.68115214,129.7702675,129.005
4865,21,C,33.8,109.9,Asia,China,601,145,113.01,Cretaceous,Lower,,36.99946861,130.0474258,129.005
4866,21,C,41,107,Asia,China,601,145,113.01,Cretaceous,Lower,,43.13191395,124.2645999,129.005
4867,21,C,47.5,130,Asia,China,453,145,113.01,Cretaceous,Lower,,54.77732516,144.6559645,129.005
4868,21,C,45,130,Asia,China,454,145,113.01,Cretaceous,Lower,,52.41592023,146.0397412,129.005
4869,21,C,47.3,130,Asia,China,453,145,113.01,Cretaceous,Lower,,54.58901649,144.7725168,129.005
4870,21,C,47,131,Asia,China,454,145,113.01,Cretaceous,Lower,,54.53306308,146.0508187,129.005
4871,21,C,45,131,Asia,China,454,145,113.01,Cretaceous,Lower,,52.64073495,147.1417382,129.005
4872,21,C,43,127,Asia,China,601,145,113.01,Cretaceous,Lower,,49.83571057,143.7868063,129.005
4873,21,C,42,121.5,Asia,China,601,145,113.01,Cretaceous,Lower,,47.60316555,138.43548,129.005
4874,21,C,42,122,Asia,China,601,145,113.01,Cretaceous,Lower,,47.7215062,138.9584568,129.005
4875,21,C,39.5,111,Asia,China,601,145,113.01,Cretaceous,Lower,,42.69623917,128.8708119,129.005
4876,21,C,34.5,112,Asia,China,601,145,113.01,Cretaceous,Lower,,38.18065215,131.8828283,129.005
4877,21,C,45.5,132,Asia,China,454,145,113.01,Cretaceous,Lower,,53.33802721,147.987865,129.005
4878,21,C,45,131,Asia,China,454,145,113.01,Cretaceous,Lower,,52.64073495,147.1417382,129.005
4879,21,C,46,133,Asia,China,454,145,113.01,Cretaceous,Lower,,54.03363913,148.837274,129.005
4880,21,C,45,131,Asia,China,454,145,113.01,Cretaceous,Lower,,52.64073495,147.1417382,129.005
4881,21,C,41,123.5,Asia,China,601,145,113.01,Cretaceous,Lower,,47.12459805,140.9989053,129.005
4882,21,C,44,114.5,Asia,China,453,145,113.01,Cretaceous,Lower,,47.80342271,130.2732655,129.005
4883,21,C,41,110,Asia,China,601,145,113.01,Cretaceous,Lower,,43.87092999,127.2151101,129.005
4884,21,C,44,126,Asia,China,453,145,113.01,Cretaceous,Lower,,50.55300956,142.2156456,129.005
4885,21,C,33,107,Asia,China,602,145,113.01,Cretaceous,Lower,,35.5236659,127.4685926,129.005
4886,21,C,35,117,Asia,China,601,145,113.01,Cretaceous,Lower,,39.86499267,136.7491854,129.005
4887,21,C,11.5,116.8,Asia,China,613,145,113.01,Cretaceous,Lower,,22.36579879,141.2231463,129.005
4888,21,C,11.5,116.8,Asia,China,613,145,113.01,Cretaceous,Lower,,22.36579879,141.2231463,129.005
4889,21,C,49,86,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,45.57500269,100.9505288,129.005
4890,21,C,54,125,Asia,C.I.S(frm USSR),430,145,113.01,Cretaceous,Lower,,59.6329767,134.7460781,129.005
4891,21,C,50,130,Asia,C.I.S(frm USSR),455,145,113.01,Cretaceous,Lower,,57.12103531,143.1012139,129.005
4892,21,C,51,134,Asia,C.I.S(frm USSR),455,145,113.01,Cretaceous,Lower,,58.96495135,146.9152633,129.005
4893,21,C,44,133,Asia,C.I.S(frm USSR),454,145,113.01,Cretaceous,Lower,,52.13260912,149.8720478,129.005
4894,21,C,45,132,Asia,C.I.S(frm USSR),454,145,113.01,Cretaceous,Lower,,52.86354202,148.2504951,129.005
4895,21,C,55,123,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,60.05738389,131.8143735,129.005
4896,21,C,54,124,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,59.39154887,133.6897773,129.005
4897,21,C,53,125,Asia,C.I.S(frm USSR),430,145,113.01,Cretaceous,Lower,,58.71842767,135.5355245,129.005
4898,21,C,53,126,Asia,C.I.S(frm USSR),430,145,113.01,Cretaceous,Lower,,58.95807045,136.6023755,129.005
4899,21,C,54,129,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,60.58784431,139.0580765,129.005
4900,21,C,53,128,Asia,C.I.S(frm USSR),430,145,113.01,Cretaceous,Lower,,59.43382093,138.7614146,129.005
4901,21,C,53,133,Asia,C.I.S(frm USSR),455,145,113.01,Cretaceous,Lower,,60.59809269,144.3147748,129.005
4902,21,C,54,134,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,61.74982283,144.6573229,129.005
4903,21,C,51,133,Asia,C.I.S(frm USSR),455,145,113.01,Cretaceous,Lower,,58.73970547,145.7791784,129.005
4904,21,C,50,133,Asia,C.I.S(frm USSR),454,145,113.01,Cretaceous,Lower,,57.80475532,146.4538813,129.005
4905,21,C,43,133,Asia,C.I.S(frm USSR),454,145,113.01,Cretaceous,Lower,,51.17889835,150.3568211,129.005
4906,21,C,67,146,Asia,C.I.S(frm USSR),43205,145,113.01,Cretaceous,Lower,,74.92632528,135.5812934,129.005
4907,21,C,51,110,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,53.21232817,121.7940236,129.005
4908,21,C,52,113,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,54.87076747,124.0386687,129.005
4909,21,C,52,117,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,55.8557261,128.0101289,129.005
4910,21,C,50,131,Asia,C.I.S(frm USSR),455,145,113.01,Cretaceous,Lower,,57.35077263,144.2105191,129.005
4911,21,C,44,131,Asia,C.I.S(frm USSR),454,145,113.01,Cretaceous,Lower,,51.69103905,147.6523466,129.005
4912,21,C,44,132,Asia,C.I.S(frm USSR),454,145,113.01,Cretaceous,Lower,,51.91289274,148.75891,129.005
4913,21,C,44,132,Asia,C.I.S(frm USSR),454,145,113.01,Cretaceous,Lower,,51.91289274,148.75891,129.005
4914,21,C,60,136,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,67.64068146,140.9522457,129.005
4915,21,C,66,63,Asia,C.I.S(frm USSR),302,145,113.01,Cretaceous,Lower,,56.76837515,72.63910618,129.005
4916,21,C,50.2,79.2,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,45.17432754,94.47412385,129.005
4917,21,C,42,60,Asia,C.I.S(frm USSR),301,145,113.01,Cretaceous,Lower,,33.43342146,81.18154028,129.005
4918,21,C,50,117,Asia,C.I.S(frm USSR),430,145,113.01,Cretaceous,Lower,,54.01394667,129.3676333,129.005
4919,21,C,52,106,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,53.14455228,117.3181862,129.005
4920,21,C,51,106,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,52.22599268,117.9703053,129.005
4921,21,C,50.7,108,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,52.44266562,120.0644666,129.005
4922,21,C,51,109,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,52.96552715,120.8300986,129.005
4923,21,C,54.5,114,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,57.39476501,123.1644183,129.005
4924,21,C,56,117,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,59.48702825,124.8687453,129.005
4925,21,C,54,117,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,57.68108187,126.5181305,129.005
4926,21,C,51.3,109,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,53.24134139,120.6335349,129.005
4927,21,C,49.3,112,Asia,C.I.S(frm USSR),430,145,113.01,Cretaceous,Lower,,52.13701187,124.8245261,129.005
4928,21,C,51.3,113,Asia,C.I.S(frm USSR),430,145,113.01,Cretaceous,Lower,,54.228469,124.518522,129.005
4929,21,C,52,113,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,54.87076747,124.0386687,129.005
4930,21,C,52,116,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,55.60995085,127.007595,129.005
4931,21,C,50.25,116.5,Asia,C.I.S(frm USSR),430,145,113.01,Cretaceous,Lower,,54.12241709,128.7000037,129.005
4932,21,C,50,119,Asia,C.I.S(frm USSR),430,145,113.01,Cretaceous,Lower,,54.50257137,131.4033359,129.005
4933,21,C,56,132,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,63.11744989,140.6450811,129.005
4934,21,C,64,166,Asia,C.I.S(frm USSR),43201,145,113.01,Cretaceous,Lower,,79.02395706,170.9612756,129.005
4935,21,C,68,123,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,71.08290745,114.6920964,129.005
4936,21,C,72,120,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,73.20171634,103.1005718,129.005
4937,21,C,70,126,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,73.27768272,112.7941664,129.005
4938,21,C,66,123,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,69.52843149,118.4296248,129.005
4939,21,C,64,126,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,68.64535399,124.587209,129.005
4940,21,C,64,129,Asia,C.I.S(frm USSR),43102,145,113.01,Cretaceous,Lower,,69.38406345,127.6256901,129.005
4941,21,C,64,127.5,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,69.0150419,126.0930494,129.005
4942,21,C,64,138,Asia,C.I.S(frm USSR),43101,145,113.01,Cretaceous,Lower,,71.56748598,137.4720298,129.005
4943,21,C,62.3,136,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,69.64691881,137.8601498,129.005
4944,21,C,62.3,130,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,68.20068411,131.2248248,129.005
4945,21,C,63.3,130,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,69.0458849,129.7582578,129.005
4946,21,C,56,126,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,61.68856433,134.0897344,129.005
4947,21,C,56,122,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,60.71579205,129.9080008,129.005
4948,21,C,56,124,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,61.20370842,131.9811853,129.005
4949,21,C,56,126,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,61.68856433,134.0897344,129.005
4950,21,C,56,128,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,62.16964434,136.2353843,129.005
4951,21,C,56,130,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,62.64620027,138.4199033,129.005
4952,21,C,56,126,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,61.68856433,134.0897344,129.005
4953,21,C,56,132,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,63.11744989,140.6450811,129.005
4954,21,C,56,126,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,61.68856433,134.0897344,129.005
4955,21,C,66,144,Asia,C.I.S(frm USSR),43200,145,113.01,Cretaceous,Lower,,73.68663528,136.7445138,129.005
4956,21,C,66,150,Asia,C.I.S(frm USSR),43205,145,113.01,Cretaceous,Lower,,75.59294462,142.5042146,129.005
4957,21,C,66.5,150,Asia,C.I.S(frm USSR),43205,145,113.01,Cretaceous,Lower,,75.90050543,140.9029281,129.005
4958,21,C,68,156,Asia,C.I.S(frm USSR),43205,145,113.01,Cretaceous,Lower,,78.66038521,141.2841303,129.005
4959,21,C,68,162,Asia,C.I.S(frm USSR),43207,145,113.01,Cretaceous,Lower,,80.55779586,147.9866259,129.005
4960,21,C,60,151,Asia,C.I.S(frm USSR),43400,145,113.01,Cretaceous,Lower,,70.50632927,160.5698169,129.005
4961,21,C,62,156,Asia,C.I.S(frm USSR),43400,145,113.01,Cretaceous,Lower,,73.28114164,165.3214275,129.005
4962,21,C,64,159,Asia,C.I.S(frm USSR),43201,145,113.01,Cretaceous,Lower,,77.02825543,159.679519,129.005
4963,21,C,65,163,Asia,C.I.S(frm USSR),43201,145,113.01,Cretaceous,Lower,,78.93595322,162.4223541,129.005
4964,21,C,64,168,Asia,C.I.S(frm USSR),44103,145,113.01,Cretaceous,Lower,,79.55228252,174.7271527,129.005
4965,21,C,67,168,Asia,C.I.S(frm USSR),42201,145,113.01,Cretaceous,Lower,,85.07549256,156.3005962,129.005
4966,21,C,66,174,Asia,C.I.S(frm USSR),44101,145,113.01,Cretaceous,Lower,,82.66198098,-179.6000133,129.005
4967,21,C,65.5,178.5,Asia,C.I.S(frm USSR),44102,145,113.01,Cretaceous,Lower,,83.17430281,-164.5880802,129.005
4968,21,C,68,180,Asia,C.I.S(frm USSR),43300,145,113.01,Cretaceous,Lower,,88.77766454,-131.7428055,129.005
4969,21,C,68,180,Asia,C.I.S(frm USSR),43300,145,113.01,Cretaceous,Lower,,88.77766454,-131.7428055,129.005
4970,21,C,54,129,Asia,C.I.S(frm USSR),401,145,113.01,Cretaceous,Lower,,60.58784431,139.0580765,129.005
4971,21,C,51,106,nan,nan,401,145,113.01,nan,nan,,52.22599268,117.9703053,129.005
4972,21,C,24,69,Asia,India,501,145,113.01,Cretaceous,Lower,,-38.87604604,43.71307815,129.005
4973,21,C,23,79.5,Asia,India,501,145,113.01,Cretaceous,Lower,,-48.0378809,48.02909979,129.005
4974,21,C,20.3,86.8,Asia,India,501,145,113.01,Cretaceous,Lower,,-55.25397462,49.82585229,129.005
4975,21,C,15,80,Asia,India,501,145,113.01,Cretaceous,Lower,,-51.77126048,36.9988158,129.005
4976,21,C,20.25,86.5,Asia,India,501,145,113.01,Cretaceous,Lower,,-55.04290678,49.48859509,129.005
4977,21,C,13,80,Asia,India,501,145,113.01,Cretaceous,Lower,,-52.41931923,33.91865675,129.005
4978,21,C,30,48,Asia,"Iraq & adj, Kuwait",503,145,113.01,Cretaceous,Lower,,-7.303305554,50.7830196,129.005
4979,21,C,33,45,Asia,"Iraq & adj, Kuwait",503,145,113.01,Cretaceous,Lower,,-3.443493296,49.97856742,129.005
4980,21,C,31,35,Asia,Israel,508,145,113.01,Cretaceous,Lower,,-0.988596224,41.26754044,129.005
4981,21,C,33,36,Asia,Israel,503,145,113.01,Cretaceous,Lower,,0.569742786,43.58525573,129.005
4982,21,C,30,34,Asia,Israel,508,145,113.01,Cretaceous,Lower,,-1.237851966,39.97105666,129.005
4983,21,C,34,35.9,nan,nan,503,145,113.01,nan,nan,,1.4397114,44.08544529,129.005
4984,21,C,34,134.3,Asia,Japan,631,145,113.01,Cretaceous,Lower,,45.51578843,154.4185103,129.005
4985,21,C,37,127,Asia,Korea,601,145,113.01,Cretaceous,Lower,,44.10690372,146.405447,129.005
4986,21,C,47,110,Asia,Mongolia,430,145,113.01,Cretaceous,Lower,,49.50677716,124.2087809,129.005
4987,21,C,47.5,103,Asia,Mongolia,430,145,113.01,Cretaceous,Lower,,48.24646493,117.2008506,129.005
4988,21,C,49,111,Asia,Mongolia,430,145,113.01,Cretaceous,Lower,,51.61251195,124.0265292,129.005
4989,21,C,10.5,116.5,Asia,Reed Bank,613,145,113.01,Cretaceous,Lower,,21.33208311,141.3683082,129.005
4990,21,C,17,103,Asia,Thailand,604,145,113.01,Cretaceous,Lower,,20.54251033,125.3085857,129.005
4991,21,C,-23,149,Australia,Queenland,801,145,113.01,Cretaceous,Lower,,-64.95666555,151.3028385,129.005
4992,21,C,-25,153,Australia,Queenland,801,145,113.01,Cretaceous,Lower,,-66.30365532,160.8678083,129.005
4993,21,C,-15,144,Australia,Queenland,801,145,113.01,Cretaceous,Lower,,-57.14945317,140.8013303,129.005
4994,21,C,-25,143,Australia,Queenland,801,145,113.01,Cretaceous,Lower,,-67.10489764,137.9131269,129.005
4995,21,C,-25,152,Australia,Queenland,801,145,113.01,Cretaceous,Lower,,-66.50173288,158.658376,129.005
4996,21,C,-23,151,Australia,Queenland,801,145,113.01,Cretaceous,Lower,,-64.70397278,155.5914332,129.005
4997,21,C,-28,150,Australia,Queenland,801,145,113.01,Cretaceous,Lower,,-69.78437099,155.4411263,129.005
4998,21,C,-31.25,130,Australia,S. Australia,801,145,113.01,Cretaceous,Lower,,-69.84994283,102.6030067,129.005
4999,21,C,-39,146,Australia,Victoria,801,145,113.01,Cretaceous,Lower,,-81.13113705,147.5953025,129.005
5000,21,C,-38,148,Australia,Victoria,801,145,113.01,Cretaceous,Lower,,-79.92161139,156.1839489,129.005
5001,21,C,-37,142,Australia,Victoria,801,145,113.01,Cretaceous,Lower,,-78.93701088,129.975471,129.005
5002,21,C,-40,146,Australia,Victoria,801,145,113.01,Cretaceous,Lower,,-82.12794964,148.1443049,129.005
5003,21,C,-38,142,Australia,Victoria,801,145,113.01,Cretaceous,Lower,,-79.91834112,128.926083,129.005
5004,21,C,-30,116,Australia,Western Australia,801,145,113.01,Cretaceous,Lower,,-61.52008739,80.86563703,129.005
5005,21,C,-22,114,Australia,Western Australia,801,145,113.01,Cretaceous,Lower,,-54.2004635,87.85350162,129.005
5006,21,C,51,-7,Europe,Ireland,315,145,113.01,Cretaceous,Lower,,36.84941082,25.0673282,129.005
5007,21,C,53,19,Europe,nan,302,145,113.01,Cretaceous,Lower,,39.18272863,45.2563712,129.005
5008,21,C,51,-6,Europe,Britain,315,145,113.01,Cretaceous,Lower,,36.82041074,25.85277964,129.005
5009,21,C,49,-6,Europe,Britain,305,145,113.01,Cretaceous,Lower,,34.82224888,25.74703991,129.005
5010,21,C,55.5,-8,Europe,Britain,315,145,113.01,Cretaceous,Lower,,41.37475552,24.60575212,129.005
5011,21,C,51,-8,Europe,Britain,315,145,113.01,Cretaceous,Lower,,36.88176861,24.28176633,129.005
5012,21,C,49,-1,Europe,Britain,305,145,113.01,Cretaceous,Lower,,34.72620025,29.73838225,129.005
5013,21,C,49.5,-5.5,Europe,Britain,305,145,113.01,Cretaceous,Lower,,35.30839302,26.17059441,129.005
5014,21,C,60,-4,Europe,Britain,315,145,113.01,Cretaceous,Lower,,45.7669953,27.84369406,129.005
5015,21,C,42,24,Europe,Bulgaria,338,145,113.01,Cretaceous,Lower,,28.5703715,50.61070695,129.005
5016,21,C,81.5,40,Europe,C.I.S(frm USSR),311,145,113.01,Cretaceous,Lower,,68.37671257,46.47369153,129.005
5017,21,C,77,45,Europe,C.I.S(frm USSR),302,145,113.01,Cretaceous,Lower,,64.62873532,53.14905107,129.005
5018,21,C,69,42,Europe,C.I.S(frm USSR),302,145,113.01,Cretaceous,Lower,,56.8077495,57.03924334,129.005
5019,21,C,72,43,Europe,C.I.S(frm USSR),302,145,113.01,Cretaceous,Lower,,59.76654726,55.90256524,129.005
5020,21,C,57.5,10,Europe,Denmark,302,145,113.01,Cretaceous,Lower,,43.30894114,38.03690166,129.005
5021,21,C,49.5,1.5,Europe,France,305,145,113.01,Cretaceous,L- M-U?,,35.21035471,31.73553964,129.005
5022,21,C,43,1.5,Europe,France,305,145,113.01,Cretaceous,Lower,,28.71038429,31.71239859,129.005
5023,21,C,53,8,Europe,Germany,315,145,113.01,Cretaceous,Lower,,38.76768075,36.76303456,129.005
5024,21,C,53.5,7.3,nan,nan,315,145,113.01,nan,nan,,39.25456076,36.20448784,129.005
5025,21,C,42,-9,Europe,Portugal,304,145,113.01,Cretaceous,Lower,,31.9041605,19.54312474,129.005
5026,21,C,44,28,Europe,Rumania,319,145,113.01,Cretaceous,Lower,,30.89388148,53.69153782,129.005
5027,21,C,40,2,Europe,Spain,3202,145,113.01,Cretaceous,Lower,,26.02411675,25.39188564,129.005
5028,21,C,43,-2,Europe,Spain,304,145,113.01,Cretaceous,Lower,,29.48324847,24.96882815,129.005
5029,21,C,40,-2,Europe,Spain,304,145,113.01,Cretaceous,Lower,,27.08366849,22.92386075,129.005
5030,21,C,42.75,-2.8,Europe,Spain,304,145,113.01,Cretaceous,Lower,,29.64153471,24.25904898,129.005
5031,21,C,78,15,Europe,Svalbard,309,145,113.01,Cretaceous,Lower,,63.87797347,38.26186137,129.005
5032,21,C,-48,170,Europe,New Zealand,813,145,113.01,Cretaceous,Lower,,-84.69739901,-92.95229218,129.005
5033,21,C,80,-90,North America,Canada,120,145,113.01,Cretaceous,L - U?,,69.69333434,24.99617015,129.005
5034,21,C,73,-123,North America,Canada,101,145,113.01,Cretaceous,Lower,,74.79943394,-4.494664671,129.005
5035,21,C,71,-80,North America,Canada,107,145,113.01,Cretaceous,Lower,,62.76945914,11.35941053,129.005
5036,21,C,78,-100,North America,Canada,120,145,113.01,Cretaceous,Lower,,70.71927047,17.43133414,129.005
5037,21,C,76,-120,North America,Canada,120,145,113.01,Cretaceous,Lower,,74.50566629,6.993422099,129.005
5038,21,C,78,-112,North America,Canada,120,145,113.01,Cretaceous,Lower,,73.11680398,15.25373858,129.005
5039,21,C,72,-120,North America,Canada,101,145,113.01,Cretaceous,Lower,,73.58130144,-6.602146829,129.005
5040,21,C,79,-92,North America,Canada,120,145,113.01,Cretaceous,Lower,,69.62460024,21.94072972,129.005
5041,21,C,68,-135,North America,Canada,101,145,113.01,Cretaceous,Lower,,76.16539661,-29.58163401,129.005
5042,21,C,69,-123,North America,Canada,101,145,113.01,Cretaceous,Lower,,73.00520248,-17.4329472,129.005
5043,21,C,76,-120,North America,Canada,120,145,113.01,Cretaceous,Lower,,74.50566629,6.993422099,129.005
5044,21,C,69,-125,North America,Canada,101,145,113.01,Cretaceous,L - M?,,73.61039016,-18.76989943,129.005
5045,21,C,61,-140,North America,Canada,16111,145,113.01,Cretaceous,Lower,,72.89799322,-54.44829111,129.005
5046,21,C,57,-129,North America,Canada,16101,145,113.01,Cretaceous,Lower,,66.35273666,-47.90073147,129.005
5047,21,C,67,-136,North America,Canada,154,145,113.01,Cretaceous,Lower,,75.9075379,-33.88925949,129.005
5048,21,C,67,-62,North America,Canada,107,145,113.01,Cretaceous,Lower,,55.49757724,15.31910074,129.005
5049,21,C,61.5,-136,North America,Canada,16101,145,113.01,Cretaceous,L -,,72.09332958,-48.40207786,129.005
5050,21,C,79,-104,North America,Canada,120,145,113.01,Cretaceous,Lower,,71.7813057,19.6466514,129.005
5051,21,C,69,-133,North America,Canada,101,145,113.01,Cretaceous,Lower,,76.06640256,-24.42996914,129.005
5052,21,C,61,-135,North America,Canada,16101,145,113.01,Cretaceous,Lower,,71.40188507,-48.22047465,129.005
5053,21,C,61,-133,North America,Canada,16104,145,113.01,Cretaceous,Lower,,70.79079107,-45.8965372,129.005
5054,21,C,50,-117,North America,Canada,154,145,113.01,Cretaceous,Lower,,56.68017672,-42.754532,129.005
5055,21,C,59,-127,North America,Canada,154,145,113.01,Cretaceous,L - U?,,67.36597249,-42.74848168,129.005
5056,21,C,57,-122,North America,Canada,101,145,113.01,Cretaceous,Lower,,64.19181786,-40.38572476,129.005
5057,21,C,57,-112,North America,Canada,101,145,113.01,Cretaceous,Lower,,61.0559865,-30.69063487,129.005
5058,21,C,55,-130,North America,Canada,16124,145,113.01,Cretaceous,L - M?,,64.97082729,-51.66395884,129.005
5059,21,C,50.5,-127,North America,Canada,16110,145,113.01,Cretaceous,Lower,,60.16155566,-53.05427064,129.005
5060,21,C,55,-128,North America,Canada,16101,145,113.01,Cretaceous,Lower,,64.36964563,-49.38014736,129.005
5061,21,C,57,-60,North America,Canada,101,145,113.01,Cretaceous,Lower,,46.48139413,10.33181269,129.005
5062,21,C,55,-58,North America,Canada,101,145,113.01,Cretaceous,Lower,,44.20040705,10.63978188,129.005
5063,21,C,45,-63,North America,Canada,108,145,113.01,Cretaceous,L - U?,,36.13893279,1.814965564,129.005
5064,21,C,53,-132,North America,Canada,16110,145,113.01,Cretaceous,Lower,,63.82900074,-56.339234,129.005
5065,21,C,70,-53,North America,Greenland,102,145,113.01,Cretaceous,L -   U,,53.54831805,16.02531727,129.005
5066,21,C,41,-68.3,North America,United States,108,145,113.01,Cretaceous,L -   U,,33.81611429,-4.362321532,129.005
5067,21,C,40.9,-67.5,North America,United States,108,145,113.01,Cretaceous,Lower,,33.5044132,-3.728936257,129.005
5068,21,C,70,-150,North America,United States,103,145,113.01,Cretaceous,Lower,,81.75633704,-31.23295891,129.005
5069,21,C,68,-148,North America,United States,18102,145,113.01,Cretaceous,L - U?,,80.25442332,-40.88635511,129.005
5070,21,C,69,-156,North America,United States,103,145,113.01,Cretaceous,Lower,,83.30299201,-44.69505873,129.005
5071,21,C,33,-112,North America,United States,101,145,113.01,Cretaceous,L - U?,,39.68177211,-48.41243239,129.005
5072,21,C,38,-73.5,North America,United States,109,145,113.01,Cretaceous,Lower,,32.48458349,-10.13011191,129.005
5073,21,C,40,-123,North America,United States,176,145,113.01,Cretaceous,Lower,,49.45460875,-56.3109163,129.005
5074,21,C,38,-77,North America,United States,109,145,113.01,Cretaceous,L - M?,,33.50378236,-13.18570343,129.005
5075,21,C,43,-107,North America,United States,101,145,113.01,Cretaceous,Lower,,47.32572298,-37.96993867,129.005
5076,21,C,-50,-70,South America,Argentina,28800,145,113.01,Cretaceous,Lower,,-47.18825111,-31.40965238,129.005
5077,21,C,-46.5,-71.8,South America,Chile,28800,145,113.01,Cretaceous,Lower,,-43.60883174,-32.74057209,129.005
5078,21,C,-12,-77,South America,Peru,201,145,113.01,Cretaceous,Lower,,-8.389606259,-34.40057082,129.005
5079,21,C,-7,-78,South America,Peru,201,145,113.01,Cretaceous,Lower,,-3.322331242,-34.94656983,129.005
5080,21,C,-10,-76,South America,Peru,201,145,113.01,Cretaceous,Lower,,-6.485119236,-33.23467324,129.005
5081,21,C,-11,-77,South America,Peru,201,145,113.01,Cretaceous,Lower,,-7.393550996,-34.31098616,129.005
5082,21,C,-12,-76,South America,Peru,201,145,113.01,Cretaceous,Lower,,-8.477050858,-33.41569061,129.005
5083,21,C,-17,-71,South America,Peru,201,145,113.01,Cretaceous,L -  U,,-13.90672813,-28.97828491,129.005
5084,21,B,24,32,Africa,Egypt,715,145,113.01,Cretaceous,L -  U,,-4.33231178,36.95950055,129.005
5085,21,B,17,27,Africa,Sudan,715,145,113.01,Cretaceous,L -  U,,-8.085240048,29.37638996,129.005
5086,21,B,32,66,Asia,Afghanistan,50601,145,113.01,Cretaceous,Lower,,24.92632839,89.33094487,129.005
5087,21,B,30,62,Asia,Afghanistan,50601,145,113.01,Cretaceous,Lower,,22.16930502,86.21610641,129.005
5088,21,B,43.5,127,Asia,China,601,145,113.01,Cretaceous,Lower,,50.31018966,143.5410903,129.005
5089,21,B,42,70,Asia,C.I.S(frm USSR),466,145,113.01,Cretaceous,Lower,,35.41070429,89.86413281,129.005
5090,21,B,49,59,Asia,C.I.S(frm USSR),302,145,113.01,Cretaceous,Lower,,40.01125825,78.06513091,129.005
5091,21,B,52,58,Asia,C.I.S(frm USSR),302,145,113.01,Cretaceous,Lower,,42.72217689,76.15438649,129.005
5092,21,B,53,58,Asia,C.I.S(frm USSR),302,145,113.01,Cretaceous,Lower,,43.68205099,75.76966044,129.005
5093,21,B,55,61,Asia,C.I.S(frm USSR),390,145,113.01,Cretaceous,Lower,,46.1114437,77.31970885,129.005
