region_id,centroid_x,centroid_y,Coal Deposits,Evaporites Deposits,Glacial Deposits,Elevation,Sqrt Elevation,Dist to Shore,Sqrt Dist,Sin Angle Shore,Cos Angle Shore
300,37.87,54.68,0.0,1.0,0.0,0.00,0.00,0.00,0.00,0.06,1.00
301,48.63,54.68,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.98,-0.21
302,44.82,57.19,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.87,-0.49
303,19.94,59.70,0.0,1.0,0.0,0.00,0.00,0.00,0.00,-0.98,-0.20
304,41.25,59.70,0.0,1.0,0.0,0.00,0.00,0.00,0.00,-0.05,-1.00
305,48.63,59.70,1.0,1.0,0.0,200.00,14.14,128.45,11.33,-0.97,0.23
306,52.75,59.70,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.13,0.99
307,14.48,62.21,0.0,1.0,0.0,0.00,0.00,0.00,0.00,-0.98,0.21
308,37.87,62.21,0.0,1.0,0.0,0.00,0.00,0.00,0.00,-1.00,-0.05
309,44.82,62.21,1.0,1.0,0.0,0.00,0.00,0.00,0.00,0.16,-0.99
310,48.63,62.21,1.0,1.0,0.0,200.00,14.14,310.62,17.62,-0.99,0.12
311,-1.30,64.72,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.99,-0.16
312,1.30,64.72,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-1.00,0.08
313,6.53,64.72,1.0,1.0,0.0,0.00,0.00,0.00,0.00,-0.82,0.57
314,9.16,64.72,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.18,0.98
315,28.52,64.72,1.0,0.0,0.0,867.96,29.46,161.28,12.70,-0.91,-0.40
316,31.53,64.72,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.76,-0.65
317,-6.53,67.23,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.89,0.45
318,-3.91,67.23,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-1.00,0.01
319,-1.30,67.23,1.0,0.0,0.0,200.00,14.14,130.27,11.41,-0.93,0.36
320,1.30,67.23,1.0,0.0,0.0,200.00,14.14,88.60,9.41,-0.04,1.00
321,3.91,67.23,0.0,1.0,0.0,128.48,11.33,90.32,9.50,-0.02,-1.00
322,9.16,67.23,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.74,-0.68
323,11.81,67.23,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.67,-0.74
324,19.94,67.23,1.0,0.0,0.0,0.00,0.00,70.02,8.37,-0.96,0.28
325,48.63,67.23,1.0,0.0,0.0,200.00,14.14,372.44,19.30,-0.10,1.00
326,52.75,67.23,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.17,0.99
327,-17.19,69.74,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.79,-0.61
328,-14.48,69.74,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.06,-1.00
329,-3.91,69.74,1.0,0.0,0.0,545.40,23.35,295.42,17.19,-1.00,0.00
330,-1.30,69.74,1.0,0.0,0.0,200.00,14.14,326.87,18.08,-0.88,0.48
331,1.30,69.74,1.0,0.0,0.0,200.00,14.14,296.36,17.22,-0.95,0.30
332,6.53,69.74,1.0,1.0,0.0,200.00,14.14,171.81,13.11,-0.93,0.36
333,9.16,69.74,0.0,1.0,0.0,0.00,0.00,0.00,0.00,-0.98,0.20
334,14.48,69.74,1.0,0.0,0.0,200.00,14.14,224.11,14.97,-0.61,0.79
335,17.19,69.74,1.0,0.0,0.0,200.00,14.14,134.08,11.58,-1.00,-0.09
336,19.94,69.74,1.0,0.0,0.0,343.34,18.53,248.47,15.76,-0.93,-0.37
337,37.87,69.74,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.23,0.97
338,41.25,69.74,1.0,0.0,0.0,3087.79,55.57,206.22,14.36,-0.73,-0.68
339,48.63,69.74,1.0,0.0,0.0,200.00,14.14,374.39,19.35,-0.02,1.00
340,-14.48,72.25,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.96,-0.27
341,-3.91,72.25,1.0,0.0,0.0,223.42,14.95,308.59,17.57,0.65,-0.76
342,-1.30,72.25,1.0,0.0,0.0,279.67,16.72,520.09,22.81,0.60,-0.80
343,6.53,72.25,1.0,0.0,0.0,200.00,14.14,367.63,19.17,-0.88,0.47
344,9.16,72.25,1.0,0.0,0.0,200.00,14.14,322.39,17.96,-1.00,-0.03
345,17.19,72.25,1.0,0.0,0.0,200.00,14.14,400.40,20.01,-1.00,-0.02
346,48.63,72.25,1.0,1.0,0.0,200.00,14.14,417.57,20.43,-0.43,0.90
347,52.75,72.25,1.0,0.0,0.0,265.83,16.30,115.19,10.73,-0.97,0.26
348,3.91,74.76,1.0,0.0,0.0,291.75,17.08,736.68,27.14,0.66,-0.75
349,6.53,74.76,1.0,0.0,0.0,200.00,14.14,626.19,25.02,-0.96,0.28
350,17.19,74.76,1.0,0.0,0.0,405.94,20.15,667.01,25.83,-1.00,-0.00
351,48.63,74.76,1.0,1.0,0.0,200.00,14.14,521.49,22.84,-0.67,0.74
352,52.75,74.76,1.0,1.0,0.0,790.79,28.12,281.47,16.78,-0.99,0.13
353,48.63,77.27,1.0,1.0,0.0,279.17,16.71,657.89,25.65,-0.79,0.61
354,52.75,77.27,1.0,0.0,0.0,1414.57,37.61,449.24,21.20,-0.99,0.11
355,-1.30,84.80,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.64,-0.77
356,9.16,84.80,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.92,0.38
357,11.81,84.80,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.99,-0.15
358,52.75,84.80,1.0,0.0,0.0,1700.00,41.23,952.68,30.87,-0.99,0.13
359,17.19,92.33,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.17,-0.98
360,17.19,94.84,1.0,1.0,0.0,0.00,0.00,0.00,0.00,-0.35,-0.94
361,34.64,94.84,0.0,1.0,0.0,3415.25,58.44,1395.15,37.35,-0.94,0.35
362,37.87,97.35,0.0,1.0,0.0,2919.21,54.03,1529.09,39.10,-0.98,0.19
363,41.25,97.35,0.0,1.0,0.0,1690.15,41.11,1504.61,38.79,-1.00,-0.06
364,41.25,99.86,0.0,1.0,0.0,714.57,26.73,1714.26,41.40,-1.00,-0.02
365,14.48,102.37,1.0,0.0,0.0,200.00,14.14,230.41,15.18,-1.00,-0.00
366,34.64,102.37,0.0,1.0,0.0,600.00,24.49,1635.92,40.45,0.78,-0.63
367,44.82,102.37,0.0,1.0,0.0,2692.44,51.89,1919.53,43.81,0.96,-0.28
368,9.16,104.88,1.0,0.0,0.0,136.81,11.70,89.75,9.47,-0.66,-0.75
369,44.82,104.88,0.0,1.0,0.0,3975.00,63.05,1731.08,41.61,0.94,-0.34
370,11.81,107.39,1.0,0.0,0.0,200.00,14.14,482.39,21.96,-0.24,-0.97
371,28.52,107.39,1.0,1.0,0.0,620.66,24.91,845.83,29.08,0.80,-0.61
372,31.53,107.39,1.0,1.0,0.0,2212.82,47.04,1056.18,32.50,0.73,-0.69
373,-52.75,109.90,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-1.00,0.01
374,6.53,109.90,1.0,0.0,0.0,200.00,14.14,112.33,10.60,-0.49,-0.87
375,28.52,109.90,1.0,1.0,0.0,600.00,24.49,653.65,25.57,0.78,-0.62
376,34.64,109.90,0.0,1.0,0.0,669.38,25.87,1019.84,31.93,0.99,-0.14
377,37.87,109.90,0.0,1.0,0.0,721.10,26.85,1103.18,33.21,0.97,-0.24
378,41.25,109.90,0.0,1.0,0.0,1946.03,44.11,1226.11,35.02,0.97,-0.22
379,-52.75,112.41,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-1.00,-0.03
380,3.91,112.41,1.0,0.0,0.0,200.00,14.14,133.57,11.56,0.04,-1.00
381,28.52,112.41,1.0,1.0,0.0,600.00,24.49,488.30,22.10,0.53,-0.85
382,31.53,112.41,0.0,1.0,0.0,1241.14,35.23,746.73,27.33,0.85,-0.52
383,34.64,112.41,0.0,1.0,0.0,600.00,24.49,793.58,28.17,0.98,-0.21
384,37.87,112.41,0.0,1.0,0.0,931.56,30.52,891.65,29.86,0.95,-0.32
385,41.25,112.41,0.0,1.0,0.0,444.14,21.07,1023.54,31.99,0.95,-0.30
386,52.75,112.41,1.0,0.0,0.0,845.02,29.07,1363.24,36.92,0.89,-0.45
387,-52.75,114.92,1.0,0.0,0.0,200.00,14.14,92.54,9.62,-1.00,0.05
388,-41.25,114.92,1.0,0.0,0.0,0.00,0.00,70.98,8.43,0.44,0.90
389,1.30,114.92,1.0,0.0,0.0,128.94,11.35,164.29,12.82,-0.75,-0.66
390,41.25,114.92,0.0,1.0,0.0,200.00,14.14,826.80,28.75,0.92,-0.40
391,44.82,114.92,1.0,1.0,0.0,226.22,15.04,1017.09,31.89,0.99,-0.12
392,52.75,114.92,1.0,0.0,0.0,796.53,28.22,1216.27,34.88,0.84,-0.54
393,57.32,114.92,1.0,0.0,0.0,903.55,30.06,1421.11,37.70,0.99,0.17
394,-48.63,117.43,1.0,0.0,0.0,200.00,14.14,424.87,20.61,-0.82,-0.57
395,1.30,117.43,1.0,0.0,0.0,148.00,12.17,57.06,7.55,0.09,1.00
396,31.53,117.43,0.0,1.0,0.0,1479.06,38.46,318.07,17.83,0.99,0.14
397,41.25,117.43,0.0,1.0,0.0,200.00,14.14,641.51,25.33,0.84,-0.54
398,44.82,117.43,1.0,0.0,0.0,200.00,14.14,821.39,28.66,0.98,-0.18
399,48.63,117.43,0.0,1.0,0.0,200.00,14.14,864.25,29.40,0.96,-0.26
400,57.32,117.43,1.0,0.0,0.0,258.88,16.09,1272.39,35.67,0.99,0.15
401,-52.75,119.94,1.0,0.0,0.0,200.00,14.14,209.37,14.47,-0.07,-1.00
402,-1.30,119.94,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.15,-0.99
403,1.30,119.94,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.64,-0.77
404,3.91,119.94,1.0,0.0,0.0,200.00,14.14,165.58,12.87,1.00,-0.01
405,6.53,119.94,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.63,0.78
406,9.16,119.94,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.45,0.89
407,37.87,119.94,0.0,1.0,0.0,676.92,26.02,318.86,17.86,1.00,0.05
408,41.25,119.94,0.0,1.0,0.0,0.00,0.00,481.31,21.94,0.66,-0.75
409,48.63,119.94,1.0,0.0,0.0,200.00,14.14,689.06,26.25,0.93,-0.37
410,57.32,119.94,1.0,0.0,0.0,200.00,14.14,1123.23,33.51,0.99,0.13
411,-57.32,122.45,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.04,-1.00
412,1.30,122.45,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.78,-0.62
413,6.53,122.45,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.78,0.63
414,31.53,122.45,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.99,-0.16
415,48.63,122.45,1.0,0.0,0.0,200.00,14.14,523.21,22.87,0.86,-0.52
416,52.75,122.45,1.0,0.0,0.0,200.00,14.14,854.77,29.24,0.53,-0.85
417,3.91,124.96,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.97,0.25
418,48.63,124.96,1.0,0.0,0.0,200.00,14.14,379.44,19.48,0.67,-0.74
