region_id,centroid_x,centroid_y,Coal Deposits,Evaporites Deposits,Glacial Deposits,Elevation,Sqrt Elevation,Dist to Shore,Sqrt Dist,Sin Angle Shore,Cos Angle Shore
150,31.53,112.41,0.0,1.0,0.0,392.23,19.80,710.59,26.66,0.68,-0.73
151,34.64,112.41,0.0,1.0,0.0,200.00,14.14,885.26,29.75,1.00,-0.05
152,37.87,112.41,0.0,1.0,0.0,540.81,23.26,959.37,30.97,0.98,-0.17
153,52.75,112.41,1.0,0.0,0.0,370.88,19.26,1446.33,38.03,0.87,-0.50
154,34.64,114.92,0.0,1.0,0.0,200.00,14.14,656.23,25.62,1.00,-0.10
155,41.25,114.92,0.0,1.0,0.0,200.00,14.14,915.12,30.25,0.79,-0.62
156,37.87,117.43,0.0,1.0,0.0,200.00,14.14,535.16,23.13,0.92,-0.39
157,52.75,117.43,1.0,0.0,0.0,200.00,14.14,1173.28,34.25,0.74,-0.68
158,48.63,119.94,1.0,0.0,0.0,256.64,16.02,758.55,27.54,0.88,-0.48
159,34.64,122.45,1.0,0.0,0.0,0.00,0.00,53.63,7.32,0.85,0.52
160,57.32,122.45,1.0,0.0,0.0,291.06,17.06,825.97,28.74,0.97,0.23
161,3.91,124.96,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.98,0.21
162,52.75,124.96,1.0,0.0,0.0,200.00,14.14,839.18,28.97,0.85,0.53
163,52.75,127.47,1.0,0.0,0.0,200.00,14.14,700.33,26.46,0.79,0.61
164,-52.75,142.53,1.0,0.0,0.0,200.00,14.14,350.23,18.71,-0.63,-0.78
165,-6.53,142.53,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.71,-0.71
166,69.02,142.53,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.63,-0.78
167,-57.32,152.57,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.32,-0.95
168,-52.75,157.59,1.0,0.0,0.0,200.00,14.14,546.30,23.37,-0.04,-1.00
169,-57.32,162.61,1.0,0.0,0.0,200.00,14.14,188.24,13.72,-0.67,-0.74
170,-57.32,165.12,1.0,0.0,0.0,200.00,14.14,181.06,13.46,0.79,0.61
171,-52.75,165.12,1.0,0.0,0.0,200.00,14.14,136.36,11.68,0.94,0.35
172,-62.55,167.63,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.19,-0.98
