region_id,centroid_x,centroid_y,Coal Deposits,Evaporites Deposits,Glacial Deposits,Elevation,Sqrt Elevation,Dist to Shore,Sqrt Dist,Sin Angle Shore,Cos Angle Shore
228,37.87,122.45,0.0,1.0,0.0,200.00,14.14,707.52,26.60,0.94,-0.34
229,-62.55,124.96,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.29,-0.96
230,1.30,127.47,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.84,-0.54
231,57.32,127.47,1.0,0.0,0.0,322.45,17.96,376.42,19.40,0.98,-0.22
232,-57.32,129.98,1.0,0.0,0.0,200.00,14.14,368.53,19.20,-0.21,-0.98
233,41.25,129.98,0.0,1.0,0.0,0.00,0.00,333.30,18.26,1.00,0.08
234,48.63,129.98,1.0,0.0,0.0,200.00,14.14,713.97,26.72,0.89,-0.46
235,-62.55,132.49,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.07,-1.00
236,-25.59,132.49,0.0,1.0,0.0,0.00,0.00,0.00,0.00,-0.62,0.79
237,48.63,132.49,1.0,0.0,0.0,200.00,14.14,558.64,23.64,0.78,-0.62
238,-62.55,135.00,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.27,-0.96
239,44.82,135.00,1.0,0.0,0.0,713.03,26.70,170.55,13.06,0.96,-0.27
240,44.82,137.51,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.46,-0.89
241,52.75,137.51,1.0,0.0,0.0,423.21,20.57,400.71,20.02,-0.65,0.76
242,-62.55,140.02,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.87,-0.49
243,69.02,140.02,1.0,0.0,0.0,1573.24,39.66,351.70,18.75,0.53,-0.85
244,57.32,142.53,1.0,0.0,0.0,200.00,14.14,124.74,11.17,1.00,-0.02
245,48.63,145.04,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.84,0.54
246,52.75,145.04,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.65,0.76
247,-62.55,147.55,1.0,0.0,0.0,200.00,14.14,124.16,11.14,-0.16,-0.99
248,-11.81,150.06,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.08,1.00
249,-41.25,155.08,1.0,0.0,0.0,200.00,14.14,256.09,16.00,-0.06,1.00
250,-62.55,157.59,1.0,0.0,0.0,200.00,14.14,288.25,16.98,-0.13,-0.99
251,-62.55,165.12,1.0,0.0,0.0,200.00,14.14,115.61,10.75,1.00,0.01
252,-57.32,165.12,1.0,0.0,0.0,200.00,14.14,242.73,15.58,0.63,-0.78
253,-44.82,175.16,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.99,0.14
