region_id,centroid_x,centroid_y,Precipitation,Log Precipitation,Coal Deposits,Evaporites Deposits,Glacial Deposits,Latitude,Longitude,Abs Latitude,Squared Abs Latitude,Elevation,Sqrt Elevation,ASinh Elevation Sc50,ASinh Elevation Sc70,Dist to Shore,Sqrt Dist,ASinh Dist Sc50,ASinh Dist Sc70,Sin Angle Shore,Cos Angle Shore
301,-41.17,-52.50,1.08,0.08,1.0,0.0,0.0,-41.17,-52.50,41.17,1694.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.56,-0.83
302,-33.57,-52.50,0.65,-0.44,0.0,0.0,0.0,-33.57,-52.50,33.57,1126.72,200.00,14.14,2.09,1.77,146.76,12.11,1.80,1.49,0.94,-0.34
303,-30.02,-52.50,0.74,-0.30,0.0,0.0,0.0,-30.02,-52.50,30.02,900.92,200.00,14.14,2.09,1.77,240.73,15.52,2.28,1.95,-1.00,-0.00
304,-26.59,-52.50,0.85,-0.17,0.0,0.0,0.0,-26.59,-52.50,26.59,706.89,200.00,14.14,2.09,1.77,292.73,17.11,2.47,2.14,-0.84,-0.54
305,-23.26,-52.50,1.12,0.11,0.0,0.0,0.0,-23.26,-52.50,23.26,541.01,200.00,14.14,2.09,1.77,545.02,23.35,3.08,2.75,-0.64,-0.77
306,-20.01,-52.50,1.25,0.22,0.0,0.0,0.0,-20.01,-52.50,20.01,400.54,928.35,30.47,3.62,3.28,809.29,28.45,3.48,3.14,-0.56,-0.83
307,-16.83,-52.50,1.25,0.23,0.0,0.0,0.0,-16.83,-52.50,16.83,283.35,850.61,29.17,3.53,3.19,1115.67,33.40,3.80,3.46,0.68,-0.73
308,-13.71,-52.50,1.58,0.46,0.0,0.0,0.0,-13.71,-52.50,13.71,187.84,1126.05,33.56,3.81,3.47,1357.27,36.84,3.99,3.66,0.29,0.96
309,-10.62,-52.50,2.03,0.71,0.0,0.0,0.0,-10.62,-52.50,10.62,112.76,200.00,14.14,2.09,1.77,1033.37,32.15,3.72,3.39,0.38,0.93
310,-7.56,-52.50,2.42,0.88,0.0,0.0,0.0,-7.56,-52.50,7.56,57.21,200.00,14.14,2.09,1.77,730.07,27.02,3.38,3.04,0.53,0.85
311,-4.53,-52.50,2.46,0.90,0.0,0.0,0.0,-4.53,-52.50,4.53,20.52,200.00,14.14,2.09,1.77,479.65,21.90,2.96,2.62,0.81,0.58
312,-1.51,-52.50,2.03,0.71,0.0,0.0,0.0,-1.51,-52.50,1.51,2.28,200.00,14.14,2.09,1.77,392.82,19.82,2.76,2.43,0.99,-0.14
313,1.51,-52.50,1.66,0.51,0.0,0.0,0.0,1.51,-52.50,1.51,2.28,200.00,14.14,2.09,1.77,478.79,21.88,2.96,2.62,0.81,-0.58
314,4.53,-52.50,1.32,0.28,0.0,0.0,0.0,4.53,-52.50,4.53,20.52,995.26,31.55,3.68,3.35,172.61,13.14,1.95,1.63,0.32,0.95
315,49.80,-52.50,1.23,0.21,0.0,0.0,0.0,49.80,-52.50,49.80,2480.01,200.00,14.14,2.09,1.77,313.49,17.71,2.54,2.20,0.12,-0.99
316,54.75,-52.50,0.89,-0.12,0.0,0.0,0.0,54.75,-52.50,54.75,2997.53,200.00,14.14,2.09,1.77,99.92,10.00,1.44,1.15,0.96,0.29
317,-30.02,-49.50,0.91,-0.09,0.0,0.0,0.0,-30.02,-49.50,30.02,900.92,187.76,13.70,2.03,1.71,119.51,10.93,1.61,1.30,0.40,-0.92
318,-26.59,-49.50,1.01,0.01,0.0,0.0,0.0,-26.59,-49.50,26.59,706.89,200.00,14.14,2.09,1.77,292.73,17.11,2.47,2.14,0.84,-0.54
319,-23.26,-49.50,1.22,0.20,0.0,0.0,0.0,-23.26,-49.50,23.26,541.01,200.00,14.14,2.09,1.77,404.45,20.11,2.79,2.45,0.87,-0.49
320,-20.01,-49.50,1.37,0.31,0.0,0.0,0.0,-20.01,-49.50,20.01,400.54,200.00,14.14,2.09,1.77,641.55,25.33,3.25,2.91,0.71,-0.70
321,-16.83,-49.50,1.43,0.36,0.0,0.0,0.0,-16.83,-49.50,16.83,283.35,631.30,25.13,3.23,2.90,894.64,29.91,3.58,3.24,0.63,-0.78
322,-13.71,-49.50,1.62,0.48,0.0,0.0,0.0,-13.71,-49.50,13.71,187.84,644.65,25.39,3.25,2.92,1184.94,34.42,3.86,3.52,0.48,-0.88
323,-10.62,-49.50,2.01,0.70,0.0,0.0,0.0,-10.62,-49.50,10.62,112.76,200.00,14.14,2.09,1.77,959.97,30.98,3.65,3.31,0.06,1.00
324,-7.56,-49.50,2.44,0.89,0.0,0.0,0.0,-7.56,-49.50,7.56,57.21,200.00,14.14,2.09,1.77,621.11,24.92,3.21,2.88,0.09,1.00
325,-4.53,-49.50,2.51,0.92,0.0,0.0,0.0,-4.53,-49.50,4.53,20.52,200.00,14.14,2.09,1.77,286.71,16.93,2.45,2.12,0.19,0.98
326,1.51,-49.50,1.95,0.67,0.0,0.0,0.0,1.51,-49.50,1.51,2.28,200.00,14.14,2.09,1.77,176.08,13.27,1.97,1.65,0.95,-0.32
327,4.53,-49.50,1.59,0.46,0.0,0.0,0.0,4.53,-49.50,4.53,20.52,95.94,9.80,1.41,1.12,76.19,8.73,1.21,0.94,0.73,0.69
328,49.80,-49.50,0.99,-0.01,0.0,0.0,0.0,49.80,-49.50,49.80,2480.01,200.00,14.14,2.09,1.77,170.63,13.06,1.94,1.62,0.62,0.79
329,-23.26,-46.50,1.24,0.21,0.0,0.0,0.0,-23.26,-46.50,23.26,541.01,706.13,26.57,3.34,3.01,173.57,13.17,1.96,1.64,0.88,-0.48
330,-20.01,-46.50,1.28,0.25,0.0,0.0,0.0,-20.01,-46.50,20.01,400.54,200.00,14.14,2.09,1.77,420.90,20.52,2.83,2.49,0.61,-0.79
331,-16.83,-46.50,1.32,0.28,0.0,0.0,0.0,-16.83,-46.50,16.83,283.35,200.00,14.14,2.09,1.77,733.80,27.09,3.38,3.05,0.35,-0.94
332,-13.71,-46.50,1.64,0.49,0.0,0.0,0.0,-13.71,-46.50,13.71,187.84,200.00,14.14,2.09,1.77,1033.36,32.15,3.72,3.39,0.99,-0.16
333,-10.62,-46.50,2.01,0.70,0.0,0.0,0.0,-10.62,-46.50,10.62,112.76,200.00,14.14,2.09,1.77,830.98,28.83,3.50,3.17,0.47,0.88
334,-7.56,-46.50,2.52,0.93,0.0,0.0,0.0,-7.56,-46.50,7.56,57.21,200.00,14.14,2.09,1.77,553.97,23.54,3.10,2.77,0.70,0.71
335,-4.53,-46.50,2.63,0.97,0.0,0.0,0.0,-4.53,-46.50,4.53,20.52,200.00,14.14,2.09,1.77,286.71,16.93,2.45,2.12,-0.19,0.98
336,-20.01,-43.50,0.89,-0.12,0.0,0.0,0.0,-20.01,-43.50,20.01,400.54,1087.03,32.97,3.77,3.44,336.10,18.33,2.60,2.27,0.15,-0.99
337,-16.83,-43.50,0.74,-0.30,0.0,0.0,0.0,-16.83,-43.50,16.83,283.35,1655.04,40.68,4.19,3.86,678.65,26.05,3.30,2.97,0.85,-0.53
338,-13.71,-43.50,0.97,-0.03,0.0,0.0,0.0,-13.71,-43.50,13.71,187.84,1700.00,41.23,4.22,3.88,714.81,26.74,3.35,3.02,0.98,-0.21
339,-10.62,-43.50,1.76,0.57,0.0,0.0,0.0,-10.62,-43.50,10.62,112.76,1641.59,40.52,4.18,3.85,738.06,27.17,3.39,3.05,0.08,1.00
340,-7.56,-43.50,2.61,0.96,0.0,0.0,0.0,-7.56,-43.50,7.56,57.21,200.00,14.14,2.09,1.77,400.09,20.00,2.78,2.44,0.14,0.99
341,-4.53,-43.50,2.43,0.89,0.0,0.0,0.0,-4.53,-43.50,4.53,20.52,200.00,14.14,2.09,1.77,80.89,8.99,1.26,0.99,0.69,0.73
342,67.40,-43.50,0.75,-0.29,0.0,0.0,0.0,67.40,-43.50,67.40,4542.96,200.00,14.14,2.09,1.77,157.25,12.54,1.86,1.55,-0.97,-0.26
343,-20.01,-40.50,0.92,-0.08,0.0,0.0,0.0,-20.01,-40.50,20.01,400.54,1478.23,38.45,4.08,3.74,261.21,16.16,2.36,2.03,1.00,-0.00
344,-16.83,-40.50,0.71,-0.35,0.0,0.0,0.0,-16.83,-40.50,16.83,283.35,1700.00,41.23,4.22,3.88,372.80,19.31,2.71,2.37,1.00,-0.06
345,-13.71,-40.50,0.70,-0.35,0.0,0.0,0.0,-13.71,-40.50,13.71,187.84,1700.00,41.23,4.22,3.88,403.57,20.09,2.79,2.45,0.93,-0.36
346,-10.62,-40.50,1.46,0.38,0.0,0.0,0.0,-10.62,-40.50,10.62,112.76,1545.97,39.32,4.12,3.79,514.11,22.67,3.03,2.69,0.95,-0.31
347,-7.56,-40.50,2.34,0.85,0.0,0.0,0.0,-7.56,-40.50,7.56,57.21,200.00,14.14,2.09,1.77,483.20,21.98,2.96,2.63,-0.57,0.82
348,-4.53,-40.50,2.41,0.88,0.0,0.0,0.0,-4.53,-40.50,4.53,20.52,200.00,14.14,2.09,1.77,178.91,13.38,1.99,1.67,0.31,0.95
349,67.40,-40.50,0.69,-0.37,0.0,0.0,0.0,67.40,-40.50,67.40,4542.96,200.00,14.14,2.09,1.77,282.07,16.79,2.43,2.10,-0.96,0.29
350,-13.71,-37.50,1.43,0.36,0.0,0.0,0.0,-13.71,-37.50,13.71,187.84,646.50,25.43,3.25,2.92,153.70,12.40,1.84,1.53,0.35,-0.94
351,-10.62,-37.50,1.32,0.28,0.0,0.0,0.0,-10.62,-37.50,10.62,112.76,1159.23,34.05,3.84,3.50,224.34,14.98,2.21,1.88,0.73,-0.69
352,-7.56,-37.50,2.00,0.69,0.0,0.0,0.0,-7.56,-37.50,7.56,57.21,963.33,31.04,3.65,3.32,329.75,18.16,2.59,2.25,0.50,0.86
353,-4.53,-37.50,2.35,0.86,0.0,0.0,0.0,-4.53,-37.50,4.53,20.52,614.52,24.79,3.20,2.87,174.25,13.20,1.96,1.64,0.95,-0.30
354,60.42,-37.50,0.85,-0.16,0.0,0.0,0.0,60.42,-37.50,60.42,3650.44,200.00,14.14,2.09,1.77,95.06,9.75,1.40,1.11,0.88,-0.48
355,67.40,-37.50,0.72,-0.32,0.0,0.0,0.0,67.40,-37.50,67.40,4542.96,200.00,14.14,2.09,1.77,405.89,20.15,2.79,2.46,-0.97,0.24
356,-7.56,-34.50,2.01,0.70,0.0,0.0,0.0,-7.56,-34.50,7.56,57.21,1363.34,36.92,4.00,3.66,229.68,15.16,2.23,1.90,0.72,-0.70
357,67.40,-34.50,0.74,-0.30,0.0,0.0,0.0,67.40,-34.50,67.40,4542.96,200.00,14.14,2.09,1.77,363.35,19.06,2.68,2.35,0.71,-0.70
358,67.40,-31.50,0.96,-0.05,0.0,0.0,0.0,67.40,-31.50,67.40,4542.96,200.00,14.14,2.09,1.77,289.58,17.02,2.46,2.13,0.41,-0.91
359,67.40,-28.50,0.64,-0.44,0.0,0.0,0.0,67.40,-28.50,67.40,4542.96,200.00,14.14,2.09,1.77,218.98,14.80,2.18,1.86,0.72,-0.69
360,67.40,-25.50,0.70,-0.35,0.0,0.0,0.0,67.40,-25.50,67.40,4542.96,200.00,14.14,2.09,1.77,157.25,12.54,1.86,1.55,0.97,-0.26
361,13.71,-16.50,0.71,-0.35,0.0,0.0,0.0,13.71,-16.50,13.71,187.84,200.00,14.14,2.09,1.77,95.28,9.76,1.40,1.12,-0.57,-0.82
362,10.62,-13.50,1.72,0.54,1.0,0.0,0.0,10.62,-13.50,10.62,112.76,1163.97,34.12,3.84,3.51,87.91,9.38,1.33,1.05,-0.62,-0.78
363,13.71,-13.50,1.22,0.20,0.0,0.0,0.0,13.71,-13.50,13.71,187.84,200.00,14.14,2.09,1.77,281.61,16.78,2.43,2.10,-0.96,-0.27
364,16.83,-13.50,0.54,-0.61,0.0,0.0,0.0,16.83,-13.50,16.83,283.35,200.00,14.14,2.09,1.77,372.80,19.31,2.71,2.37,-1.00,0.06
365,20.01,-13.50,0.36,-1.02,0.0,0.0,0.0,20.01,-13.50,20.01,400.54,200.00,14.14,2.09,1.77,365.69,19.12,2.69,2.36,-1.00,0.01
366,23.26,-13.50,0.21,-1.57,0.0,0.0,0.0,23.26,-13.50,23.26,541.01,200.00,14.14,2.09,1.77,257.26,16.04,2.34,2.01,-0.99,-0.10
367,4.53,-10.50,2.30,0.83,0.0,0.0,0.0,4.53,-10.50,4.53,20.52,634.89,25.20,3.24,2.90,80.89,8.99,1.26,0.99,-0.69,-0.73
368,7.56,-10.50,2.17,0.78,0.0,0.0,0.0,7.56,-10.50,7.56,57.21,1689.68,41.11,4.21,3.88,326.22,18.06,2.57,2.24,-0.85,-0.53
369,10.62,-10.50,1.63,0.49,0.0,0.0,0.0,10.62,-10.50,10.62,112.76,568.35,23.84,3.13,2.79,389.03,19.72,2.75,2.42,-0.99,-0.17
370,13.71,-10.50,1.21,0.19,0.0,0.0,0.0,13.71,-10.50,13.71,187.84,200.00,14.14,2.09,1.77,561.05,23.69,3.11,2.78,-0.68,-0.73
371,16.83,-10.50,0.56,-0.58,0.0,0.0,0.0,16.83,-10.50,16.83,283.35,200.00,14.14,2.09,1.77,691.71,26.30,3.32,2.99,-1.00,0.04
372,20.01,-10.50,0.37,-1.01,0.0,0.0,0.0,20.01,-10.50,20.01,400.54,200.00,14.14,2.09,1.77,658.71,25.67,3.27,2.94,-0.85,0.52
373,23.26,-10.50,0.22,-1.52,0.0,0.0,0.0,23.26,-10.50,23.26,541.01,200.00,14.14,2.09,1.77,395.83,19.90,2.77,2.43,-0.63,0.78
374,26.59,-10.50,0.12,-2.15,0.0,0.0,0.0,26.59,-10.50,26.59,706.89,200.00,14.14,2.09,1.77,155.79,12.48,1.85,1.54,-0.95,0.30
375,4.53,-7.50,1.82,0.60,0.0,0.0,0.0,4.53,-7.50,4.53,20.52,654.07,25.57,3.27,2.93,80.89,8.99,1.26,0.99,0.69,-0.73
376,7.56,-7.50,1.98,0.68,0.0,0.0,0.0,7.56,-7.50,7.56,57.21,1685.07,41.05,4.21,3.87,400.09,20.00,2.78,2.44,0.14,-0.99
377,10.62,-7.50,1.58,0.45,0.0,0.0,0.0,10.62,-7.50,10.62,112.76,200.00,14.14,2.09,1.77,714.41,26.73,3.35,3.02,-1.00,-0.09
378,13.71,-7.50,1.21,0.19,0.0,0.0,0.0,13.71,-7.50,13.71,187.84,200.00,14.14,2.09,1.77,818.47,28.61,3.49,3.15,-0.87,-0.49
379,16.83,-7.50,0.58,-0.55,0.0,0.0,0.0,16.83,-7.50,16.83,283.35,200.00,14.14,2.09,1.77,1007.63,31.74,3.70,3.36,-0.91,-0.40
380,20.01,-7.50,0.37,-1.00,0.0,0.0,0.0,20.01,-7.50,20.01,400.54,200.00,14.14,2.09,1.77,871.52,29.52,3.55,3.22,-0.63,0.78
381,23.26,-7.50,0.22,-1.53,0.0,0.0,0.0,23.26,-7.50,23.26,541.01,200.00,14.14,2.09,1.77,614.87,24.80,3.20,2.87,-0.73,0.69
382,26.59,-7.50,0.13,-2.06,1.0,1.0,0.0,26.59,-7.50,26.59,706.89,200.00,14.14,2.09,1.77,363.90,19.08,2.68,2.35,-0.67,0.74
383,30.02,-7.50,0.15,-1.90,1.0,0.0,0.0,30.02,-7.50,30.02,900.92,375.60,19.38,2.71,2.38,262.94,16.22,2.36,2.03,-0.54,0.84
384,37.27,-7.50,0.26,-1.34,1.0,0.0,0.0,37.27,-7.50,37.27,1389.17,200.00,14.14,2.09,1.77,136.35,11.68,1.73,1.42,-0.98,-0.21
385,41.17,-7.50,0.57,-0.56,0.0,0.0,0.0,41.17,-7.50,41.17,1694.98,200.00,14.14,2.09,1.77,127.13,11.28,1.66,1.36,-0.99,-0.14
386,54.75,-7.50,1.33,0.29,1.0,0.0,0.0,54.75,-7.50,54.75,2997.53,200.00,14.14,2.09,1.77,162.34,12.74,1.89,1.58,-0.98,0.19
387,4.53,-4.50,1.60,0.47,0.0,0.0,0.0,4.53,-4.50,4.53,20.52,200.00,14.14,2.09,1.77,80.89,8.99,1.26,0.99,0.69,-0.73
388,7.56,-4.50,1.78,0.58,0.0,0.0,0.0,7.56,-4.50,7.56,57.21,670.82,25.90,3.29,2.96,400.09,20.00,2.78,2.44,0.14,-0.99
389,10.62,-4.50,1.53,0.42,0.0,0.0,0.0,10.62,-4.50,10.62,112.76,200.00,14.14,2.09,1.77,738.06,27.17,3.39,3.05,0.08,-1.00
390,13.71,-4.50,1.19,0.17,0.0,0.0,0.0,13.71,-4.50,13.71,187.84,200.00,14.14,2.09,1.77,1080.58,32.87,3.77,3.43,-0.05,-1.00
391,16.83,-4.50,0.60,-0.51,0.0,0.0,0.0,16.83,-4.50,16.83,283.35,200.00,14.14,2.09,1.77,1277.30,35.74,3.93,3.60,-0.82,-0.58
392,20.01,-4.50,0.39,-0.95,0.0,0.0,0.0,20.01,-4.50,20.01,400.54,200.00,14.14,2.09,1.77,1089.55,33.01,3.78,3.44,-0.68,0.73
393,23.26,-4.50,0.22,-1.53,0.0,0.0,0.0,23.26,-4.50,23.26,541.01,200.00,14.14,2.09,1.77,837.85,28.95,3.51,3.18,-0.76,0.65
394,26.59,-4.50,0.12,-2.09,0.0,1.0,0.0,26.59,-4.50,26.59,706.89,200.00,14.14,2.09,1.77,603.77,24.57,3.19,2.85,-0.89,0.46
395,30.02,-4.50,0.12,-2.11,1.0,0.0,0.0,30.02,-4.50,30.02,900.92,619.11,24.88,3.21,2.88,407.79,20.19,2.80,2.46,-0.57,0.82
396,33.57,-4.50,0.11,-2.18,1.0,0.0,0.0,33.57,-4.50,33.57,1126.72,39.92,6.32,0.73,0.54,146.76,12.11,1.80,1.49,-0.94,0.34
397,37.27,-4.50,0.59,-0.54,0.0,1.0,0.0,37.27,-4.50,37.27,1389.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,-0.88
398,41.17,-4.50,0.47,-0.75,0.0,0.0,0.0,41.17,-4.50,41.17,1694.98,200.00,14.14,2.09,1.77,207.61,14.41,2.13,1.81,0.20,0.98
399,49.80,-4.50,0.98,-0.02,0.0,0.0,0.0,49.80,-4.50,49.80,2480.01,200.00,14.14,2.09,1.77,96.00,9.80,1.41,1.12,0.38,-0.93
400,54.75,-4.50,1.11,0.10,0.0,0.0,0.0,54.75,-4.50,54.75,2997.53,200.00,14.14,2.09,1.77,210.40,14.51,2.14,1.82,0.74,0.67
401,4.53,-1.50,1.27,0.24,0.0,0.0,0.0,4.53,-1.50,4.53,20.52,200.00,14.14,2.09,1.77,80.89,8.99,1.26,0.99,0.69,-0.73
402,7.56,-1.50,1.57,0.45,0.0,0.0,0.0,7.56,-1.50,7.56,57.21,200.00,14.14,2.09,1.77,396.98,19.92,2.77,2.44,0.70,-0.72
403,10.62,-1.50,1.45,0.37,0.0,0.0,0.0,10.62,-1.50,10.62,112.76,200.00,14.14,2.09,1.77,682.76,26.13,3.31,2.97,0.41,-0.91
404,13.71,-1.50,1.18,0.17,0.0,0.0,0.0,13.71,-1.50,13.71,187.84,200.00,14.14,2.09,1.77,1006.03,31.72,3.70,3.36,0.28,-0.96
405,16.83,-1.50,0.62,-0.47,0.0,0.0,0.0,16.83,-1.50,16.83,283.35,200.00,14.14,2.09,1.77,1343.68,36.66,3.98,3.65,0.21,-0.98
406,20.01,-1.50,0.40,-0.90,0.0,0.0,0.0,20.01,-1.50,20.01,400.54,200.00,14.14,2.09,1.77,1310.38,36.20,3.96,3.62,-0.71,0.70
407,23.26,-1.50,0.21,-1.56,0.0,0.0,0.0,23.26,-1.50,23.26,541.01,200.00,14.14,2.09,1.77,1061.22,32.58,3.75,3.41,-0.78,0.63
408,26.59,-1.50,0.11,-2.25,0.0,0.0,0.0,26.59,-1.50,26.59,706.89,200.00,14.14,2.09,1.77,825.64,28.73,3.50,3.16,-0.06,1.00
409,30.02,-1.50,0.11,-2.22,0.0,0.0,0.0,30.02,-1.50,30.02,900.92,594.99,24.39,3.17,2.84,445.58,21.11,2.88,2.55,-0.10,0.99
410,33.57,-1.50,0.13,-2.02,0.0,1.0,0.0,33.57,-1.50,33.57,1126.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.69,-0.72
411,37.27,-1.50,0.27,-1.31,1.0,1.0,0.0,37.27,-1.50,37.27,1389.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,-0.88
412,41.17,-1.50,0.59,-0.52,1.0,0.0,0.0,41.17,-1.50,41.17,1694.98,245.55,15.67,2.29,1.97,207.61,14.41,2.13,1.81,-0.20,0.98
413,49.80,-1.50,0.89,-0.11,0.0,0.0,0.0,49.80,-1.50,49.80,2480.01,200.00,14.14,2.09,1.77,140.32,11.85,1.76,1.45,-0.78,-0.63
414,60.42,-1.50,1.07,0.07,1.0,0.0,0.0,60.42,-1.50,60.42,3650.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.86
415,7.56,1.50,1.55,0.44,0.0,0.0,0.0,7.56,1.50,7.56,57.21,200.00,14.14,2.09,1.77,290.36,17.04,2.46,2.13,-0.19,-0.98
416,10.62,1.50,1.45,0.37,0.0,0.0,0.0,10.62,1.50,10.62,112.76,200.00,14.14,2.09,1.77,627.22,25.04,3.22,2.89,-0.09,-1.00
417,13.71,1.50,1.15,0.14,0.0,0.0,0.0,13.71,1.50,13.71,187.84,200.00,14.14,2.09,1.77,969.54,31.14,3.66,3.32,-0.06,-1.00
418,16.83,1.50,0.55,-0.60,0.0,0.0,0.0,16.83,1.50,16.83,283.35,200.00,14.14,2.09,1.77,1316.90,36.29,3.96,3.63,-0.04,-1.00
419,20.01,1.50,0.33,-1.10,0.0,0.0,0.0,20.01,1.50,20.01,400.54,200.00,14.14,2.09,1.77,1532.02,39.14,4.12,3.78,0.73,0.68
420,23.26,1.50,0.16,-1.84,0.0,0.0,0.0,23.26,1.50,23.26,541.01,200.00,14.14,2.09,1.77,1241.90,35.24,3.91,3.57,-0.26,0.97
421,26.59,1.50,0.09,-2.41,0.0,0.0,0.0,26.59,1.50,26.59,706.89,200.00,14.14,2.09,1.77,889.93,29.83,3.57,3.24,-0.36,0.93
422,30.02,1.50,0.07,-2.62,1.0,0.0,0.0,30.02,1.50,30.02,900.92,219.08,14.80,2.18,1.86,552.38,23.50,3.10,2.76,-0.58,0.81
423,33.57,1.50,0.14,-1.98,0.0,0.0,0.0,33.57,1.50,33.57,1126.72,200.00,14.14,2.09,1.77,165.86,12.88,1.91,1.60,0.27,0.96
424,41.17,1.50,0.66,-0.42,0.0,1.0,0.0,41.17,1.50,41.17,1694.98,343.31,18.53,2.63,2.29,136.79,11.70,1.73,1.42,0.31,-0.95
425,45.32,1.50,1.18,0.17,1.0,0.0,0.0,45.32,1.50,45.32,2053.75,200.00,14.14,2.09,1.77,139.05,11.79,1.75,1.44,-0.83,0.55
426,49.80,1.50,1.15,0.14,0.0,0.0,0.0,49.80,1.50,49.80,2480.01,200.00,14.14,2.09,1.77,138.09,11.75,1.74,1.43,0.25,0.97
427,1.51,4.50,1.98,0.68,1.0,0.0,0.0,1.51,4.50,1.51,2.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,-0.99
428,4.53,4.50,2.06,0.72,0.0,0.0,0.0,4.53,4.50,4.53,20.52,200.00,14.14,2.09,1.77,80.89,8.99,1.26,0.99,0.69,-0.73
429,7.56,4.50,1.63,0.49,0.0,0.0,0.0,7.56,4.50,7.56,57.21,200.00,14.14,2.09,1.77,400.09,20.00,2.78,2.44,-0.14,-0.99
430,10.62,4.50,1.39,0.33,0.0,0.0,0.0,10.62,4.50,10.62,112.76,200.00,14.14,2.09,1.77,734.11,27.09,3.38,3.05,-0.53,-0.85
431,13.71,4.50,1.11,0.11,0.0,0.0,0.0,13.71,4.50,13.71,187.84,200.00,14.14,2.09,1.77,1041.23,32.27,3.73,3.39,-0.37,-0.93
432,16.83,4.50,0.45,-0.81,0.0,0.0,0.0,16.83,4.50,16.83,283.35,200.00,14.14,2.09,1.77,1369.93,37.01,4.00,3.67,-0.29,-0.96
433,20.01,4.50,0.22,-1.51,0.0,0.0,0.0,20.01,4.50,20.01,400.54,200.00,14.14,2.09,1.77,1317.37,36.30,3.96,3.63,0.63,0.78
434,23.26,4.50,0.12,-2.10,0.0,0.0,0.0,23.26,4.50,23.26,541.01,200.00,14.14,2.09,1.77,1061.22,32.58,3.75,3.41,0.78,0.63
435,26.59,4.50,0.08,-2.58,0.0,0.0,0.0,26.59,4.50,26.59,706.89,200.00,14.14,2.09,1.77,834.62,28.89,3.51,3.17,0.50,0.86
436,30.02,4.50,0.06,-2.77,0.0,1.0,0.0,30.02,4.50,30.02,900.92,214.99,14.66,2.16,1.84,465.09,21.57,2.93,2.59,0.30,0.95
437,33.57,4.50,0.14,-1.96,0.0,0.0,0.0,33.57,4.50,33.57,1126.72,200.00,14.14,2.09,1.77,146.76,12.11,1.80,1.49,0.94,0.34
438,37.27,4.50,0.27,-1.29,0.0,1.0,0.0,37.27,4.50,37.27,1389.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,0.99
439,41.17,4.50,0.59,-0.53,1.0,0.0,0.0,41.17,4.50,41.17,1694.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.14
440,45.32,4.50,1.35,0.30,1.0,1.0,0.0,45.32,4.50,45.32,2053.75,200.00,14.14,2.09,1.77,246.12,15.69,2.30,1.97,0.81,-0.58
441,49.80,4.50,1.16,0.14,1.0,0.0,0.0,49.80,4.50,49.80,2480.01,200.00,14.14,2.09,1.77,109.72,10.47,1.53,1.23,0.98,0.21
442,4.53,7.50,2.46,0.90,0.0,0.0,0.0,4.53,7.50,4.53,20.52,952.63,30.86,3.64,3.31,176.45,13.28,1.97,1.65,-0.94,-0.33
443,7.56,7.50,1.55,0.44,0.0,0.0,0.0,7.56,7.50,7.56,57.21,708.37,26.62,3.35,3.01,429.58,20.73,2.85,2.51,-0.39,-0.92
444,10.62,7.50,1.25,0.22,0.0,0.0,0.0,10.62,7.50,10.62,112.76,711.15,26.67,3.35,3.01,754.34,27.47,3.41,3.07,-0.22,-0.98
445,13.71,7.50,1.03,0.03,0.0,0.0,0.0,13.71,7.50,13.71,187.84,200.00,14.14,2.09,1.77,1091.67,33.04,3.78,3.44,-0.15,-0.99
446,16.83,7.50,0.33,-1.10,0.0,0.0,0.0,16.83,7.50,16.83,283.35,200.00,14.14,2.09,1.77,1415.21,37.62,4.04,3.70,0.67,0.74
447,20.01,7.50,0.13,-2.00,0.0,0.0,0.0,20.01,7.50,20.01,400.54,200.00,14.14,2.09,1.77,1143.30,33.81,3.82,3.49,0.47,0.88
448,23.26,7.50,0.08,-2.48,0.0,0.0,0.0,23.26,7.50,23.26,541.01,200.00,14.14,2.09,1.77,841.68,29.01,3.52,3.18,0.64,0.77
449,26.59,7.50,0.07,-2.67,0.0,0.0,0.0,26.59,7.50,26.59,706.89,200.00,14.14,2.09,1.77,603.77,24.57,3.19,2.85,0.89,0.46
450,30.02,7.50,0.07,-2.68,0.0,0.0,0.0,30.02,7.50,30.02,900.92,200.00,14.14,2.09,1.77,361.05,19.00,2.67,2.34,0.39,0.92
451,33.57,7.50,0.16,-1.83,0.0,0.0,0.0,33.57,7.50,33.57,1126.72,192.70,13.88,2.06,1.74,66.76,8.17,1.10,0.85,-0.69,0.72
452,45.32,7.50,0.95,-0.06,1.0,0.0,0.0,45.32,7.50,45.32,2053.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.74,0.67
453,49.80,7.50,1.04,0.04,1.0,0.0,0.0,49.80,7.50,49.80,2480.01,200.00,14.14,2.09,1.77,109.72,10.47,1.53,1.23,-0.98,0.21
