region_id,centroid_x,centroid_y,Precipitation,Log Precipitation,Coal Deposits,Evaporites Deposits,Glacial Deposits,Latitude,Longitude,Abs Latitude,Squared Abs Latitude,Elevation,Sqrt Elevation,ASinh Elevation Sc50,ASinh Elevation Sc70,Dist to Shore,Sqrt Dist,ASinh Dist Sc50,ASinh Dist Sc70,Sin Angle Shore,Cos Angle Shore
1,-79.48,-178.00,0.46,-0.77,0.0,0.0,0.0,-79.48,-178.00,79.48,6317.11,200.00,14.14,2.09,1.77,70.06,8.37,1.14,0.88,-0.55,-0.83
2,-44.49,-178.00,1.20,0.18,1.0,0.0,0.0,-44.49,-178.00,44.49,1979.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,-0.56
3,-13.50,-178.00,2.62,0.96,1.0,0.0,0.0,-13.50,-178.00,13.50,182.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.98
4,-79.48,-170.00,0.56,-0.58,0.0,0.0,0.0,-79.48,-170.00,79.48,6317.11,200.00,14.14,2.09,1.77,206.02,14.35,2.12,1.80,-0.93,-0.36
5,64.52,-170.00,0.98,-0.02,0.0,0.0,0.0,64.52,-170.00,64.52,4162.45,0.00,0.00,0.00,0.00,57.49,7.58,0.98,0.75,-0.00,-1.00
6,-79.48,-162.00,0.49,-0.72,0.0,0.0,0.0,-79.48,-162.00,79.48,6317.11,200.00,14.14,2.09,1.77,359.64,18.96,2.67,2.34,-0.95,-0.31
7,64.52,-162.00,0.99,-0.02,0.0,0.0,0.0,64.52,-162.00,64.52,4162.45,200.00,14.14,2.09,1.77,108.98,10.44,1.52,1.23,-0.86,0.51
8,-79.48,-158.00,0.50,-0.70,0.0,0.0,0.0,-79.48,-158.00,79.48,6317.11,200.00,14.14,2.09,1.77,436.83,20.90,2.86,2.53,-0.95,-0.31
9,64.52,-158.00,1.05,0.05,0.0,0.0,0.0,64.52,-158.00,64.52,4162.45,525.27,22.92,3.05,2.71,248.60,15.77,2.31,1.98,-0.73,0.69
10,-79.48,-150.00,0.46,-0.77,0.0,0.0,0.0,-79.48,-150.00,79.48,6317.11,200.00,14.14,2.09,1.77,507.48,22.53,3.01,2.68,-0.23,0.97
11,64.52,-150.00,1.34,0.29,0.0,0.0,0.0,64.52,-150.00,64.52,4162.45,1179.54,34.34,3.85,3.52,343.94,18.55,2.63,2.30,0.61,-0.79
12,-79.48,-142.00,0.56,-0.59,0.0,0.0,0.0,-79.48,-142.00,79.48,6317.11,200.00,14.14,2.09,1.77,576.29,24.01,3.14,2.80,-0.60,0.80
13,64.52,-142.00,1.39,0.33,1.0,0.0,1.0,64.52,-142.00,64.52,4162.45,682.59,26.13,3.31,2.97,279.88,16.73,2.42,2.09,-0.00,-1.00
14,-79.48,-138.00,0.55,-0.61,0.0,0.0,0.0,-79.48,-138.00,79.48,6317.11,200.00,14.14,2.09,1.77,627.50,25.05,3.22,2.89,-0.29,0.96
15,64.52,-138.00,1.30,0.26,1.0,0.0,0.0,64.52,-138.00,64.52,4162.45,1706.80,41.31,4.22,3.89,279.88,16.73,2.42,2.09,-0.00,-1.00
16,-79.48,-130.00,0.60,-0.52,0.0,0.0,0.0,-79.48,-130.00,79.48,6317.11,200.00,14.14,2.09,1.77,702.07,26.50,3.34,3.00,-0.61,0.80
17,64.52,-130.00,0.93,-0.08,0.0,0.0,1.0,64.52,-130.00,64.52,4162.45,1900.00,43.59,4.33,3.99,487.87,22.09,2.97,2.64,-0.85,-0.52
18,-79.48,-122.00,0.53,-0.64,0.0,0.0,0.0,-79.48,-122.00,79.48,6317.11,200.00,14.14,2.09,1.77,818.20,28.60,3.49,3.15,-0.81,0.59
19,56.60,-122.00,1.86,0.62,1.0,0.0,0.0,56.60,-122.00,56.60,3203.77,1900.00,43.59,4.33,3.99,345.99,18.60,2.63,2.30,-0.57,-0.82
20,64.52,-122.00,0.80,-0.22,0.0,0.0,0.0,64.52,-122.00,64.52,4162.45,1108.52,33.29,3.79,3.46,796.61,28.22,3.46,3.13,-0.83,-0.55
21,-79.48,-118.00,0.51,-0.68,0.0,0.0,0.0,-79.48,-118.00,79.48,6317.11,200.00,14.14,2.09,1.77,883.89,29.73,3.57,3.23,-0.72,0.69
22,44.49,-118.00,1.71,0.54,0.0,0.0,0.0,44.49,-118.00,44.49,1979.22,620.61,24.91,3.21,2.88,292.32,17.10,2.47,2.14,-0.83,-0.55
23,50.15,-118.00,1.61,0.47,0.0,0.0,0.0,50.15,-118.00,50.15,2514.86,1792.44,42.34,4.27,3.94,143.67,11.99,1.78,1.47,-0.99,-0.10
24,56.60,-118.00,0.95,-0.05,0.0,0.0,0.0,56.60,-118.00,56.60,3203.77,1333.57,36.52,3.98,3.64,512.67,22.64,3.02,2.69,-0.65,-0.76
25,64.52,-118.00,0.56,-0.58,0.0,0.0,0.0,64.52,-118.00,64.52,4162.45,296.10,17.21,2.48,2.15,964.59,31.06,3.65,3.32,-0.91,-0.41
26,39.34,-114.00,1.01,0.01,1.0,0.0,0.0,39.34,-114.00,39.34,1547.64,400.00,20.00,2.78,2.44,228.80,15.13,2.23,1.90,-0.77,-0.64
27,44.49,-114.00,1.06,0.06,0.0,0.0,0.0,44.49,-114.00,44.49,1979.22,400.00,20.00,2.78,2.44,506.97,22.52,3.01,2.68,-0.66,-0.75
28,-79.48,-110.00,0.48,-0.73,0.0,0.0,0.0,-79.48,-110.00,79.48,6317.11,200.00,14.14,2.09,1.77,946.48,30.76,3.63,3.30,0.12,0.99
29,30.02,-110.00,0.81,-0.22,0.0,0.0,0.0,30.02,-110.00,30.02,901.47,0.00,0.00,0.00,0.00,149.47,12.23,1.82,1.50,-0.65,-0.76
30,34.55,-110.00,0.74,-0.31,0.0,1.0,0.0,34.55,-110.00,34.55,1193.73,1857.76,43.10,4.31,3.97,282.36,16.80,2.43,2.10,-0.98,-0.20
31,39.34,-110.00,0.79,-0.23,1.0,0.0,1.0,39.34,-110.00,39.34,1547.64,1417.83,37.65,4.04,3.70,508.57,22.55,3.02,2.68,-0.87,-0.49
32,44.49,-110.00,1.19,0.17,1.0,1.0,0.0,44.49,-110.00,44.49,1979.22,1064.59,32.63,3.75,3.42,759.25,27.55,3.41,3.08,-0.88,-0.47
33,50.15,-110.00,1.01,0.01,0.0,0.0,0.0,50.15,-110.00,50.15,2514.86,911.26,30.19,3.60,3.26,711.93,26.68,3.35,3.02,-0.98,0.20
34,56.60,-110.00,0.67,-0.40,1.0,0.0,0.0,56.60,-110.00,56.60,3203.77,200.00,14.14,2.09,1.77,824.99,28.72,3.50,3.16,-0.83,-0.56
35,64.52,-110.00,0.59,-0.53,0.0,0.0,0.0,64.52,-110.00,64.52,4162.45,200.00,14.14,2.09,1.77,1156.72,34.01,3.83,3.50,-0.47,0.88
36,79.48,-110.00,0.42,-0.86,0.0,0.0,0.0,79.48,-110.00,79.48,6317.11,200.00,14.14,2.09,1.77,57.79,7.60,0.99,0.75,0.00,1.00
37,25.70,-106.00,1.27,0.24,0.0,0.0,0.0,25.70,-106.00,25.70,660.40,0.00,0.00,0.00,0.00,126.98,11.27,1.66,1.36,-0.79,-0.61
38,30.02,-106.00,1.20,0.18,0.0,1.0,0.0,30.02,-106.00,30.02,901.47,1900.00,43.59,4.33,3.99,497.02,22.29,2.99,2.66,-0.98,-0.21
39,34.55,-106.00,1.00,0.00,0.0,1.0,0.0,34.55,-106.00,34.55,1193.73,1734.13,41.64,4.24,3.90,645.97,25.42,3.25,2.92,-1.00,-0.06
40,39.34,-106.00,0.88,-0.13,0.0,1.0,0.0,39.34,-106.00,39.34,1547.64,1900.00,43.59,4.33,3.99,828.24,28.78,3.50,3.17,-0.96,-0.27
41,44.49,-106.00,1.05,0.05,1.0,0.0,0.0,44.49,-106.00,44.49,1979.22,1528.85,39.10,4.11,3.78,1052.64,32.44,3.74,3.40,-0.95,-0.30
42,-79.48,-102.00,0.60,-0.51,0.0,0.0,0.0,-79.48,-102.00,79.48,6317.11,200.00,14.14,2.09,1.77,949.20,30.81,3.64,3.30,-0.15,0.99
43,21.52,-102.00,1.50,0.41,0.0,0.0,0.0,21.52,-102.00,21.52,463.31,68.31,8.26,1.12,0.86,58.34,7.64,0.99,0.76,0.00,-1.00
44,25.70,-102.00,1.36,0.31,0.0,0.0,0.0,25.70,-102.00,25.70,660.40,1900.00,43.59,4.33,3.99,362.01,19.03,2.68,2.35,-0.57,-0.82
45,30.02,-102.00,0.98,-0.02,0.0,1.0,0.0,30.02,-102.00,30.02,901.47,1900.00,43.59,4.33,3.99,625.26,25.01,3.22,2.89,0.94,-0.34
46,34.55,-102.00,1.05,0.05,0.0,0.0,0.0,34.55,-102.00,34.55,1193.73,200.00,14.14,2.09,1.77,829.74,28.81,3.50,3.17,0.81,-0.58
47,39.34,-102.00,1.16,0.15,0.0,0.0,0.0,39.34,-102.00,39.34,1547.64,200.00,14.14,2.09,1.77,1145.50,33.85,3.83,3.49,-0.88,-0.47
48,44.49,-102.00,1.02,0.02,0.0,0.0,0.0,44.49,-102.00,44.49,1979.22,200.00,14.14,2.09,1.77,1360.36,36.88,4.00,3.66,-0.98,-0.19
49,50.15,-102.00,0.65,-0.44,0.0,0.0,0.0,50.15,-102.00,50.15,2514.86,200.00,14.14,2.09,1.77,1270.92,35.65,3.93,3.59,-0.96,0.28
50,56.60,-102.00,0.71,-0.34,0.0,0.0,0.0,56.60,-102.00,56.60,3203.77,200.00,14.14,2.09,1.77,1270.25,35.64,3.93,3.59,-0.96,-0.28
51,64.52,-102.00,0.68,-0.39,0.0,0.0,0.0,64.52,-102.00,64.52,4162.45,200.00,14.14,2.09,1.77,1348.01,36.72,3.99,3.65,-0.49,0.87
52,79.48,-102.00,0.43,-0.84,1.0,0.0,0.0,79.48,-102.00,79.48,6317.11,200.00,14.14,2.09,1.77,132.06,11.49,1.70,1.39,-0.88,0.48
53,-79.48,-98.00,0.58,-0.54,0.0,0.0,0.0,-79.48,-98.00,79.48,6317.11,200.00,14.14,2.09,1.77,967.63,31.11,3.66,3.32,-0.30,0.95
54,21.52,-98.00,0.94,-0.06,0.0,0.0,0.0,21.52,-98.00,21.52,463.31,1871.63,43.26,4.32,3.98,268.29,16.38,2.38,2.05,-0.78,-0.63
55,25.70,-98.00,0.93,-0.07,0.0,0.0,0.0,25.70,-98.00,25.70,660.40,1900.00,43.59,4.33,3.99,302.07,17.38,2.50,2.17,0.99,0.12
56,30.02,-98.00,0.95,-0.05,0.0,0.0,0.0,30.02,-98.00,30.02,901.47,718.59,26.81,3.36,3.02,288.86,17.00,2.45,2.12,1.00,0.00
57,34.55,-98.00,1.14,0.13,0.0,1.0,0.0,34.55,-98.00,34.55,1193.73,200.00,14.14,2.09,1.77,543.69,23.32,3.08,2.75,0.70,-0.71
58,39.34,-98.00,1.11,0.11,0.0,1.0,0.0,39.34,-98.00,39.34,1547.64,200.00,14.14,2.09,1.77,932.42,30.54,3.62,3.28,0.51,-0.86
59,44.49,-98.00,0.83,-0.18,1.0,0.0,0.0,44.49,-98.00,44.49,1979.22,200.00,14.14,2.09,1.77,1413.03,37.59,4.03,3.70,0.46,-0.89
60,50.15,-98.00,0.64,-0.45,0.0,0.0,0.0,50.15,-98.00,50.15,2514.86,200.00,14.14,2.09,1.77,1544.71,39.30,4.12,3.79,-0.96,0.28
61,56.60,-98.00,0.72,-0.32,0.0,0.0,0.0,56.60,-98.00,56.60,3203.77,200.00,14.14,2.09,1.77,1508.50,38.84,4.10,3.76,-0.98,-0.18
62,64.52,-98.00,0.68,-0.38,0.0,0.0,0.0,64.52,-98.00,64.52,4162.45,200.00,14.14,2.09,1.77,1446.60,38.03,4.06,3.72,-0.54,0.84
63,79.48,-98.00,0.42,-0.86,0.0,0.0,0.0,79.48,-98.00,79.48,6317.11,200.00,14.14,2.09,1.77,168.99,13.00,1.93,1.61,0.00,1.00
64,17.47,-94.00,1.27,0.24,1.0,0.0,0.0,17.47,-94.00,17.47,305.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00
65,21.52,-94.00,1.52,0.42,0.0,0.0,0.0,21.52,-94.00,21.52,463.31,615.46,24.81,3.21,2.87,116.01,10.77,1.58,1.28,0.89,0.46
66,34.55,-94.00,1.23,0.21,0.0,0.0,0.0,34.55,-94.00,34.55,1193.73,200.00,14.14,2.09,1.77,298.44,17.28,2.49,2.16,0.32,-0.95
67,39.34,-94.00,1.17,0.16,0.0,0.0,0.0,39.34,-94.00,39.34,1547.64,200.00,14.14,2.09,1.77,754.54,27.47,3.41,3.07,0.37,-0.93
68,44.49,-94.00,0.86,-0.15,0.0,1.0,0.0,44.49,-94.00,44.49,1979.22,200.00,14.14,2.09,1.77,1303.43,36.10,3.95,3.62,0.22,-0.98
69,-79.48,-90.00,0.59,-0.52,0.0,0.0,0.0,-79.48,-90.00,79.48,6317.11,822.87,28.69,3.49,3.16,814.10,28.53,3.48,3.15,0.98,0.21
70,17.47,-90.00,0.59,-0.53,0.0,0.0,0.0,17.47,-90.00,17.47,305.15,775.37,27.85,3.44,3.10,163.30,12.78,1.90,1.58,0.00,-1.00
71,34.55,-90.00,1.24,0.22,0.0,0.0,0.0,34.55,-90.00,34.55,1193.73,200.00,14.14,2.09,1.77,172.40,13.13,1.95,1.63,0.00,-1.00
72,39.34,-90.00,1.32,0.28,0.0,0.0,0.0,39.34,-90.00,39.34,1547.64,200.00,14.14,2.09,1.77,704.99,26.55,3.34,3.01,0.00,-1.00
73,44.49,-90.00,0.97,-0.03,0.0,0.0,0.0,44.49,-90.00,44.49,1979.22,200.00,14.14,2.09,1.77,1277.46,35.74,3.93,3.60,0.00,-1.00
74,50.15,-90.00,0.86,-0.15,0.0,0.0,0.0,50.15,-90.00,50.15,2514.86,200.00,14.14,2.09,1.77,1800.55,42.43,4.28,3.94,0.85,-0.53
75,56.60,-90.00,0.73,-0.32,0.0,0.0,0.0,56.60,-90.00,56.60,3203.77,200.00,14.14,2.09,1.77,1939.87,44.04,4.35,4.02,0.88,0.47
76,64.52,-90.00,0.66,-0.42,0.0,0.0,0.0,64.52,-90.00,64.52,4162.45,200.00,14.14,2.09,1.77,1443.07,37.99,4.06,3.72,0.45,0.89
77,79.48,-90.00,0.42,-0.86,0.0,0.0,0.0,79.48,-90.00,79.48,6317.11,200.00,14.14,2.09,1.77,203.12,14.25,2.11,1.79,-0.51,0.86
78,13.50,-86.00,0.57,-0.56,1.0,0.0,0.0,13.50,-86.00,13.50,182.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.89,-0.46
79,17.47,-86.00,0.64,-0.45,0.0,0.0,0.0,17.47,-86.00,17.47,305.15,226.68,15.06,2.22,1.89,59.09,7.69,1.00,0.77,0.00,1.00
80,21.52,-86.00,0.76,-0.28,0.0,0.0,0.0,21.52,-86.00,21.52,463.31,200.00,14.14,2.09,1.77,116.01,10.77,1.58,1.28,0.89,0.46
81,30.02,-86.00,0.91,-0.09,1.0,0.0,0.0,30.02,-86.00,30.02,901.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00
82,34.55,-86.00,1.22,0.20,0.0,0.0,0.0,34.55,-86.00,34.55,1193.73,200.00,14.14,2.09,1.77,252.76,15.90,2.32,2.00,-0.74,-0.67
83,39.34,-86.00,1.43,0.36,0.0,0.0,0.0,39.34,-86.00,39.34,1547.64,200.00,14.14,2.09,1.77,727.43,26.97,3.37,3.04,-0.26,-0.97
84,44.49,-86.00,1.04,0.04,0.0,0.0,0.0,44.49,-86.00,44.49,1979.22,200.00,14.14,2.09,1.77,1233.69,35.12,3.90,3.56,0.85,-0.52
85,-79.48,-82.00,0.45,-0.80,0.0,0.0,0.0,-79.48,-82.00,79.48,6317.11,1691.69,41.13,4.21,3.88,659.65,25.68,3.27,2.94,0.91,0.40
86,9.60,-82.00,0.48,-0.74,1.0,0.0,0.0,9.60,-82.00,9.60,92.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.93,-0.38
87,34.55,-82.00,1.26,0.23,0.0,0.0,0.0,34.55,-82.00,34.55,1193.73,590.44,24.30,3.16,2.83,172.40,13.13,1.95,1.63,0.00,-1.00
88,39.34,-82.00,1.38,0.32,0.0,0.0,0.0,39.34,-82.00,39.34,1547.64,200.00,14.14,2.09,1.77,598.61,24.47,3.18,2.84,0.61,-0.79
89,44.49,-82.00,1.04,0.04,0.0,0.0,0.0,44.49,-82.00,44.49,1979.22,200.00,14.14,2.09,1.77,961.62,31.01,3.65,3.31,0.88,-0.47
90,50.15,-82.00,0.90,-0.10,0.0,0.0,0.0,50.15,-82.00,50.15,2514.86,200.00,14.14,2.09,1.77,1372.13,37.04,4.01,3.67,0.62,-0.78
91,56.60,-82.00,0.80,-0.22,0.0,0.0,0.0,56.60,-82.00,56.60,3203.77,200.00,14.14,2.09,1.77,1509.79,38.86,4.10,3.76,0.87,0.49
92,64.52,-82.00,0.71,-0.35,0.0,0.0,0.0,64.52,-82.00,64.52,4162.45,200.00,14.14,2.09,1.77,1217.28,34.89,3.89,3.55,0.61,0.79
93,79.48,-82.00,0.41,-0.89,0.0,0.0,0.0,79.48,-82.00,79.48,6317.11,200.00,14.14,2.09,1.77,280.18,16.74,2.42,2.10,0.00,1.00
94,-79.48,-78.00,0.42,-0.86,0.0,0.0,0.0,-79.48,-78.00,79.48,6317.11,960.00,30.98,3.65,3.31,587.63,24.24,3.16,2.82,0.86,0.52
95,21.52,-78.00,0.51,-0.68,1.0,0.0,0.0,21.52,-78.00,21.52,463.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.68
96,39.34,-78.00,1.19,0.17,0.0,0.0,0.0,39.34,-78.00,39.34,1547.64,418.89,20.47,2.82,2.49,369.40,19.22,2.70,2.37,0.72,-0.69
97,44.49,-78.00,1.11,0.10,0.0,0.0,0.0,44.49,-78.00,44.49,1979.22,200.00,14.14,2.09,1.77,701.78,26.49,3.34,3.00,0.73,-0.69
98,50.15,-78.00,0.98,-0.02,0.0,0.0,0.0,50.15,-78.00,50.15,2514.86,200.00,14.14,2.09,1.77,1154.83,33.98,3.83,3.50,0.77,-0.63
99,56.60,-78.00,0.86,-0.15,0.0,0.0,0.0,56.60,-78.00,56.60,3203.77,200.00,14.14,2.09,1.77,1297.61,36.02,3.95,3.61,0.86,0.51
100,64.52,-78.00,0.74,-0.30,0.0,0.0,0.0,64.52,-78.00,64.52,4162.45,200.00,14.14,2.09,1.77,1041.17,32.27,3.73,3.39,1.00,0.00
101,79.48,-78.00,0.45,-0.80,0.0,0.0,0.0,79.48,-78.00,79.48,6317.11,200.00,14.14,2.09,1.77,280.18,16.74,2.42,2.10,0.00,1.00
102,-9.60,-74.00,1.83,0.60,0.0,0.0,0.0,-9.60,-74.00,9.60,92.15,1320.11,36.33,3.97,3.63,190.31,13.80,2.05,1.73,-0.57,-0.82
103,-5.74,-74.00,2.86,1.05,1.0,1.0,0.0,-5.74,-74.00,5.74,32.98,200.00,14.14,2.09,1.77,359.80,18.97,2.67,2.34,-0.92,-0.39
104,-1.91,-74.00,3.68,1.30,0.0,0.0,0.0,-1.91,-74.00,1.91,3.65,200.00,14.14,2.09,1.77,395.48,19.89,2.77,2.43,-0.84,0.54
105,1.91,-74.00,2.98,1.09,0.0,0.0,0.0,1.91,-74.00,1.91,3.65,676.93,26.02,3.30,2.96,164.31,12.82,1.91,1.59,-0.68,0.74
106,5.74,-74.00,1.33,0.28,0.0,0.0,0.0,5.74,-74.00,5.74,32.98,419.83,20.49,2.82,2.49,114.26,10.69,1.56,1.27,-0.97,0.25
107,17.47,-74.00,0.32,-1.15,1.0,0.0,0.0,17.47,-74.00,17.47,305.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.03
108,21.52,-74.00,0.35,-1.05,0.0,1.0,0.0,21.52,-74.00,21.52,463.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.45
109,39.34,-74.00,1.02,0.02,0.0,0.0,0.0,39.34,-74.00,39.34,1547.64,563.63,23.74,3.12,2.78,94.14,9.70,1.39,1.11,0.92,-0.40
110,44.49,-74.00,1.04,0.04,0.0,0.0,0.0,44.49,-74.00,44.49,1979.22,200.00,14.14,2.09,1.77,506.97,22.52,3.01,2.68,0.66,-0.75
111,-79.48,-70.00,0.59,-0.53,0.0,0.0,0.0,-79.48,-70.00,79.48,6317.11,210.50,14.51,2.14,1.82,464.42,21.55,2.92,2.59,0.63,0.77
112,-56.60,-70.00,1.43,0.36,1.0,0.0,0.0,-56.60,-70.00,56.60,3203.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.41,-0.91
113,-50.15,-70.00,2.29,0.83,0.0,0.0,1.0,-50.15,-70.00,50.15,2514.86,1249.40,35.35,3.91,3.58,143.67,11.99,1.78,1.47,-0.99,0.10
114,-44.49,-70.00,1.46,0.38,1.0,0.0,0.0,-44.49,-70.00,44.49,1979.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,1.00
115,-17.47,-70.00,0.67,-0.40,0.0,1.0,0.0,-17.47,-70.00,17.47,305.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.55,-0.84
116,-13.50,-70.00,1.61,0.48,0.0,0.0,0.0,-13.50,-70.00,13.50,182.29,1900.00,43.59,4.33,3.99,272.44,16.51,2.40,2.07,-0.79,-0.61
117,-9.60,-70.00,1.66,0.51,0.0,0.0,0.0,-9.60,-70.00,9.60,92.15,200.00,14.14,2.09,1.77,568.73,23.85,3.13,2.79,-0.96,-0.28
118,-5.74,-70.00,2.51,0.92,0.0,0.0,0.0,-5.74,-70.00,5.74,32.98,200.00,14.14,2.09,1.77,754.23,27.46,3.41,3.07,-0.87,-0.49
119,-1.91,-70.00,3.91,1.36,0.0,0.0,0.0,-1.91,-70.00,1.91,3.65,200.00,14.14,2.09,1.77,693.86,26.34,3.32,2.99,0.32,0.95
120,1.91,-70.00,3.63,1.29,1.0,0.0,0.0,1.91,-70.00,1.91,3.65,200.00,14.14,2.09,1.77,321.35,17.93,2.56,2.23,0.69,0.72
121,5.74,-70.00,1.95,0.67,0.0,0.0,0.0,5.74,-70.00,5.74,32.98,348.59,18.67,2.64,2.31,178.23,13.35,1.98,1.66,-0.62,0.79
122,17.47,-70.00,0.25,-1.40,1.0,1.0,0.0,17.47,-70.00,17.47,305.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.47,0.88
123,39.34,-70.00,1.40,0.34,1.0,0.0,0.0,39.34,-70.00,39.34,1547.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41,-0.91
124,44.49,-70.00,1.16,0.15,0.0,0.0,0.0,44.49,-70.00,44.49,1979.22,647.74,25.45,3.26,2.92,292.32,17.10,2.47,2.14,0.83,-0.55
125,50.15,-70.00,1.31,0.27,0.0,0.0,0.0,50.15,-70.00,50.15,2514.86,200.00,14.14,2.09,1.77,781.09,27.95,3.44,3.11,0.51,-0.86
126,56.60,-70.00,1.01,0.01,0.0,0.0,0.0,56.60,-70.00,56.60,3203.77,200.00,14.14,2.09,1.77,891.97,29.87,3.58,3.24,0.78,0.62
127,64.52,-70.00,0.72,-0.33,0.0,0.0,0.0,64.52,-70.00,64.52,4162.45,200.00,14.14,2.09,1.77,659.73,25.69,3.27,2.94,0.99,-0.15
128,79.48,-70.00,0.43,-0.83,0.0,0.0,0.0,79.48,-70.00,79.48,6317.11,200.00,14.14,2.09,1.77,255.03,15.97,2.33,2.00,0.81,-0.58
129,-39.34,-66.00,0.68,-0.39,0.0,0.0,0.0,-39.34,-66.00,39.34,1547.64,200.00,14.14,2.09,1.77,346.87,18.62,2.64,2.30,-1.00,0.09
130,-34.55,-66.00,0.49,-0.72,0.0,0.0,0.0,-34.55,-66.00,34.55,1193.73,200.00,14.14,2.09,1.77,326.48,18.07,2.58,2.24,-0.86,0.52
131,-30.02,-66.00,0.36,-1.03,0.0,0.0,0.0,-30.02,-66.00,30.02,901.47,1179.83,34.35,3.85,3.52,288.86,17.00,2.45,2.12,-1.00,-0.00
132,-25.70,-66.00,0.36,-1.03,0.0,1.0,0.0,-25.70,-66.00,25.70,660.40,1844.57,42.95,4.30,3.97,202.93,14.25,2.11,1.79,-0.98,-0.17
133,-21.52,-66.00,0.69,-0.37,0.0,1.0,0.0,-21.52,-66.00,21.52,463.31,1730.10,41.59,4.24,3.90,213.19,14.60,2.16,1.83,-0.97,-0.25
134,-17.47,-66.00,1.19,0.17,0.0,0.0,0.0,-17.47,-66.00,17.47,305.15,1843.36,42.93,4.30,3.96,219.91,14.83,2.19,1.86,-0.96,-0.27
135,-13.50,-66.00,1.51,0.41,0.0,0.0,0.0,-13.50,-66.00,13.50,182.29,718.17,26.80,3.36,3.02,504.85,22.47,3.01,2.67,-0.63,-0.77
136,-9.60,-66.00,1.50,0.41,0.0,0.0,0.0,-9.60,-66.00,9.60,92.15,200.00,14.14,2.09,1.77,833.30,28.87,3.51,3.17,-0.51,-0.86
137,-5.74,-66.00,2.27,0.82,1.0,0.0,0.0,-5.74,-66.00,5.74,32.98,200.00,14.14,2.09,1.77,1105.84,33.25,3.79,3.45,-0.20,0.98
138,-1.91,-66.00,3.40,1.22,1.0,0.0,0.0,-1.91,-66.00,1.91,3.65,200.00,14.14,2.09,1.77,693.86,26.34,3.32,2.99,-0.32,0.95
139,1.91,-66.00,2.95,1.08,0.0,0.0,0.0,1.91,-66.00,1.91,3.65,200.00,14.14,2.09,1.77,321.35,17.93,2.56,2.23,-0.69,0.72
140,5.74,-66.00,1.83,0.60,0.0,1.0,0.0,5.74,-66.00,5.74,32.98,531.45,23.05,3.06,2.72,114.26,10.69,1.56,1.27,-0.97,0.25
141,9.60,-66.00,0.23,-1.46,0.0,0.0,0.0,9.60,-66.00,9.60,92.15,34.01,5.83,0.64,0.47,66.67,8.17,1.10,0.85,0.00,-1.00
142,13.50,-66.00,0.32,-1.15,1.0,0.0,0.0,13.50,-66.00,13.50,182.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
143,39.34,-66.00,1.54,0.43,1.0,0.0,0.0,39.34,-66.00,39.34,1547.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,-0.77
144,44.49,-66.00,1.33,0.29,0.0,0.0,0.0,44.49,-66.00,44.49,1979.22,540.63,23.25,3.08,2.74,96.41,9.82,1.41,1.12,0.83,-0.56
145,-79.48,-62.00,0.50,-0.70,0.0,0.0,0.0,-79.48,-62.00,79.48,6317.11,200.00,14.14,2.09,1.77,393.29,19.83,2.76,2.43,0.21,0.98
146,-64.52,-62.00,0.92,-0.08,0.0,0.0,1.0,-64.52,-62.00,64.52,4162.45,581.69,24.12,3.15,2.81,108.98,10.44,1.52,1.23,0.86,-0.51
147,-34.55,-62.00,0.80,-0.23,0.0,0.0,0.0,-34.55,-62.00,34.55,1193.73,200.00,14.14,2.09,1.77,161.19,12.70,1.89,1.57,-0.00,-1.00
148,-30.02,-62.00,0.77,-0.26,0.0,1.0,0.0,-30.02,-62.00,30.02,901.47,200.00,14.14,2.09,1.77,224.57,14.99,2.21,1.88,0.87,0.50
149,-25.70,-62.00,0.69,-0.38,0.0,1.0,0.0,-25.70,-62.00,25.70,660.40,200.00,14.14,2.09,1.77,323.84,18.00,2.57,2.24,0.61,-0.80
150,-21.52,-62.00,1.00,0.00,0.0,0.0,0.0,-21.52,-62.00,21.52,463.31,224.02,14.97,2.21,1.88,621.83,24.94,3.22,2.88,-0.99,-0.10
151,-17.47,-62.00,1.32,0.28,0.0,1.0,0.0,-17.47,-62.00,17.47,305.15,240.80,15.52,2.28,1.95,638.18,25.26,3.24,2.91,-0.99,-0.11
